variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
negative regulation of immune system process	SEMA3F	ENSG00000001617.12	chr3	0.429357189884525	0.175311123164927	0.683403256604124	0.000957043414894689	0.00620372337909112
positive regulation of cell migration	SEMA3F	ENSG00000001617.12	chr3	0.429357189884525	0.175311123164927	0.683403256604124	0.000957043414894689	0.00620372337909112
negative regulation of cell population proliferation	ALOX15B	ENSG00000179593.16	chr17	0.42883878031567	0.134346068788298	0.723331491843041	0.00438473265432999	0.0193854935275443
positive regulation of cytokine production	ALOX15B	ENSG00000179593.16	chr17	0.42883878031567	0.134346068788298	0.723331491843041	0.00438473265432999	0.0193854935275443
Malignant pleural mesothelioma	CCNA2	ENSG00000145386.11	chr4	0.428640158593661	0.166266058030403	0.69101425915692	0.00140502545608203	0.00818713066705483
regulation of kinase activity	CCNA2	ENSG00000145386.11	chr4	0.428640158593661	0.166266058030403	0.69101425915692	0.00140502545608203	0.00818713066705483
enzyme-linked receptor protein signaling pathway	CCNA2	ENSG00000145386.11	chr4	0.428640158593661	0.166266058030403	0.69101425915692	0.00140502545608203	0.00818713066705483
inflammatory response	CCNA2	ENSG00000145386.11	chr4	0.428640158593661	0.166266058030403	0.69101425915692	0.00140502545608203	0.00818713066705483
actin filament-based process	PARVG	ENSG00000138964.17	chr22	0.425182777578702	0.170991598369124	0.679373956788281	0.00107860183564653	0.00675996899468611
cellular response to cytokine stimulus	F13A1	ENSG00000124491.16	chr6	0.422622592675505	0.110768128877015	0.734477056473994	0.00798660389138183	0.0304307159906195
Hemostasis	F13A1	ENSG00000124491.16	chr6	0.422622592675505	0.110768128877015	0.734477056473994	0.00798660389138183	0.0304307159906195
positive regulation of immune response	CGAS	ENSG00000164430.17	chr6	0.422548043221705	0.164827455873431	0.680268630569978	0.00135073004344454	0.00795301214783498
positive regulation of cytokine production	CGAS	ENSG00000164430.17	chr6	0.422548043221705	0.164827455873431	0.680268630569978	0.00135073004344454	0.00795301214783498
negative regulation of immune system process	CGAS	ENSG00000164430.17	chr6	0.422548043221705	0.164827455873431	0.680268630569978	0.00135073004344454	0.00795301214783498
regulation of cell activation	CGAS	ENSG00000164430.17	chr6	0.422548043221705	0.164827455873431	0.680268630569978	0.00135073004344454	0.00795301214783498
inflammatory response	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
regulation of cell activation	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
Hemostasis	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
positive regulation of cytokine production	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
negative regulation of immune system process	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
regulation of tumor necrosis factor superfamily cytokine production	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
positive regulation of cell migration	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
Malignant pleural mesothelioma	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
negative regulation of cell population proliferation	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
tube morphogenesis	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
cellular response to cytokine stimulus	HMOX1	ENSG00000100292.18	chr22	0.422396329647027	0.206791139821901	0.638001519472153	0.000131947387662309	0.00139970815199291
regulation of cell activation	RAC2	ENSG00000128340.15	chr22	0.419802651905711	0.154089207982199	0.685516095829222	0.00200629468718112	0.0107187572824824
actin filament-based process	RAC2	ENSG00000128340.15	chr22	0.419802651905711	0.154089207982199	0.685516095829222	0.00200629468718112	0.0107187572824824
positive regulation of cytokine production	RAC2	ENSG00000128340.15	chr22	0.419802651905711	0.154089207982199	0.685516095829222	0.00200629468718112	0.0107187572824824
Hemostasis	RAC2	ENSG00000128340.15	chr22	0.419802651905711	0.154089207982199	0.685516095829222	0.00200629468718112	0.0107187572824824
Malignant pleural mesothelioma	RAC2	ENSG00000128340.15	chr22	0.419802651905711	0.154089207982199	0.685516095829222	0.00200629468718112	0.0107187572824824
positive regulation of cell migration	RAC2	ENSG00000128340.15	chr22	0.419802651905711	0.154089207982199	0.685516095829222	0.00200629468718112	0.0107187572824824
tube morphogenesis	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
negative regulation of immune system process	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
positive regulation of cell migration	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
regulation of cell activation	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
cellular response to cytokine stimulus	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
positive regulation of cytokine production	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
Hemostasis	FOXF1	ENSG00000103241.7	chr16	0.419153581993998	0.151526817556213	0.686780346431782	0.0021936683211057	0.0114849751931495
Osteoclast differentiation	LAIR1	ENSG00000167613.16	chr19	0.418777294759392	0.163164911398908	0.674389678119876	0.00136195962798697	0.00799862252742825
positive regulation of cell migration	WDR62	ENSG00000075702.19	chr19	0.415430095992926	0.202162347835912	0.62869784414994	0.000143987540531937	0.00149172774825745
positive regulation of cytokine production	RBM47	ENSG00000163694.15	chr4	0.415077424367954	0.149926882164702	0.680227966571207	0.00220430385675381	0.0115035957442843
positive regulation of immune response	RBM47	ENSG00000163694.15	chr4	0.415077424367954	0.149926882164702	0.680227966571207	0.00220430385675381	0.0115035957442843
cell activation	RBM47	ENSG00000163694.15	chr4	0.415077424367954	0.149926882164702	0.680227966571207	0.00220430385675381	0.0115035957442843
TYROBP causal network in microglia	RBM47	ENSG00000163694.15	chr4	0.415077424367954	0.149926882164702	0.680227966571207	0.00220430385675381	0.0115035957442843
enzyme-linked receptor protein signaling pathway	FOXC1	ENSG00000054598.9	chr6	0.414898693173003	0.211735733007155	0.618061653338852	6.80944662713026e-05	0.000834010203044806
tube morphogenesis	FOXC1	ENSG00000054598.9	chr6	0.414898693173003	0.211735733007155	0.618061653338852	6.80944662713026e-05	0.000834010203044806
actin filament-based process	FOXC1	ENSG00000054598.9	chr6	0.414898693173003	0.211735733007155	0.618061653338852	6.80944662713026e-05	0.000834010203044806
cellular response to cytokine stimulus	FOXC1	ENSG00000054598.9	chr6	0.414898693173003	0.211735733007155	0.618061653338852	6.80944662713026e-05	0.000834010203044806
inflammatory response	TLR7	ENSG00000196664.5	chrX	0.414710565080009	0.110068392057446	0.719352738102572	0.00770959919898174	0.0296201171050257
positive regulation of cytokine production	TLR7	ENSG00000196664.5	chrX	0.414710565080009	0.110068392057446	0.719352738102572	0.00770959919898174	0.0296201171050257
positive regulation of immune response	TLR7	ENSG00000196664.5	chrX	0.414710565080009	0.110068392057446	0.719352738102572	0.00770959919898174	0.0296201171050257
Malignant pleural mesothelioma	PIK3R5	ENSG00000141506.15	chr17	0.413667511507941	0.167446177332432	0.65988884568345	0.00102539257548019	0.00652591102960612
Hemostasis	PIK3R5	ENSG00000141506.15	chr17	0.413667511507941	0.167446177332432	0.65988884568345	0.00102539257548019	0.00652591102960612
regulation of kinase activity	PIK3R5	ENSG00000141506.15	chr17	0.413667511507941	0.167446177332432	0.65988884568345	0.00102539257548019	0.00652591102960612
regulation of MAPK cascade	PIK3R5	ENSG00000141506.15	chr17	0.413667511507941	0.167446177332432	0.65988884568345	0.00102539257548019	0.00652591102960612
actin filament-based process	KIF19	ENSG00000196169.15	chr17	0.412966195199961	0.152343332093617	0.673589058306305	0.00194649291741551	0.0104256454107644
Hemostasis	KIF19	ENSG00000196169.15	chr17	0.412966195199961	0.152343332093617	0.673589058306305	0.00194649291741551	0.0104256454107644
Malignant pleural mesothelioma	TEAD4	ENSG00000197905.10	chr12	0.412781615268508	0.133656362779192	0.691906867757825	0.00381491589446589	0.0173565457797344
VEGFA-VEGFR2 signaling	TEAD4	ENSG00000197905.10	chr12	0.412781615268508	0.133656362779192	0.691906867757825	0.00381491589446589	0.0173565457797344
tube morphogenesis	TEAD4	ENSG00000197905.10	chr12	0.412781615268508	0.133656362779192	0.691906867757825	0.00381491589446589	0.0173565457797344
TYROBP causal network in microglia	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
regulation of MAPK cascade	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
cellular response to cytokine stimulus	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
inflammatory response	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
positive regulation of cytokine production	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
regulation of tumor necrosis factor superfamily cytokine production	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
regulation of kinase activity	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
regulation of cell activation	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
positive regulation of immune response	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
cell activation	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
positive regulation of cell migration	PYCARD	ENSG00000103490.14	chr16	0.412779536990227	0.166198060746021	0.659361013234434	0.001068891429585	0.0067210937988166
negative regulation of immune system process	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
positive regulation of cytokine production	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
cell activation	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
enzyme-linked receptor protein signaling pathway	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
regulation of cell activation	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
positive regulation of immune response	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
Malignant pleural mesothelioma	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
Osteoclast differentiation	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
tube morphogenesis	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
positive regulation of cell migration	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
inflammatory response	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
regulation of MAPK cascade	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
cellular response to cytokine stimulus	SPI1	ENSG00000066336.12	chr11	0.412759577823732	0.206005169809815	0.619513985837649	9.83590139816742e-05	0.0011142379355448
tube morphogenesis	SP9	ENSG00000217236.2	chr2	0.410842443865302	0.14817333127552	0.673511556455085	0.00222344144497912	0.0115820614560752
Malignant pleural mesothelioma	DDIT4	ENSG00000168209.6	chr10	0.408574734262259	0.202033191725221	0.615116276799296	0.00011360862810176	0.00124425573155773
inflammatory response	DDIT4	ENSG00000168209.6	chr10	0.408574734262259	0.202033191725221	0.615116276799296	0.00011360862810176	0.00124425573155773
enzyme-linked receptor protein signaling pathway	DDIT4	ENSG00000168209.6	chr10	0.408574734262259	0.202033191725221	0.615116276799296	0.00011360862810176	0.00124425573155773
inflammatory response	CDA	ENSG00000158825.6	chr1	0.408183458222624	0.165291516235112	0.651075400210137	0.00102221911877421	0.00651601517374138
positive regulation of immune response	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
regulation of kinase activity	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
regulation of tumor necrosis factor superfamily cytokine production	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
cell activation	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
positive regulation of cytokine production	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
Hemostasis	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
inflammatory response	SLC11A1	ENSG00000018280.17	chr2	0.408102373788337	0.126461203133703	0.689743544442971	0.00458091868263808	0.0200342798877138
positive regulation of cell migration	IL1R1	ENSG00000115594.12	chr2	0.406356706895723	0.18574283393183	0.626970579859616	0.000322370047615575	0.00275266368773733
positive regulation of immune response	IL1R1	ENSG00000115594.12	chr2	0.406356706895723	0.18574283393183	0.626970579859616	0.000322370047615575	0.00275266368773733
cellular response to cytokine stimulus	IL1R1	ENSG00000115594.12	chr2	0.406356706895723	0.18574283393183	0.626970579859616	0.000322370047615575	0.00275266368773733
inflammatory response	IL1R1	ENSG00000115594.12	chr2	0.406356706895723	0.18574283393183	0.626970579859616	0.000322370047615575	0.00275266368773733
positive regulation of cytokine production	IL1R1	ENSG00000115594.12	chr2	0.406356706895723	0.18574283393183	0.626970579859616	0.000322370047615575	0.00275266368773733
Osteoclast differentiation	IL1R1	ENSG00000115594.12	chr2	0.406356706895723	0.18574283393183	0.626970579859616	0.000322370047615575	0.00275266368773733
positive regulation of immune response	IRF7	ENSG00000185507.21	chr11	0.404520084597102	0.177075443577717	0.631964725616488	0.000512599229911356	0.00389405188957299
positive regulation of cytokine production	IRF7	ENSG00000185507.21	chr11	0.404520084597102	0.177075443577717	0.631964725616488	0.000512599229911356	0.00389405188957299
cell activation	IRF7	ENSG00000185507.21	chr11	0.404520084597102	0.177075443577717	0.631964725616488	0.000512599229911356	0.00389405188957299
cellular response to cytokine stimulus	IRF7	ENSG00000185507.21	chr11	0.404520084597102	0.177075443577717	0.631964725616488	0.000512599229911356	0.00389405188957299
Hemostasis	MAFK	ENSG00000198517.10	chr7	0.401668311033527	0.222195500988759	0.581141121078295	1.30567742505028e-05	0.000237720448260437
positive regulation of cytokine production	BCL3	ENSG00000069399.15	chr19	0.400421190869434	0.224198429773898	0.57664395196497	9.65708107932521e-06	0.000184342370051238
cell activation	BCL3	ENSG00000069399.15	chr19	0.400421190869434	0.224198429773898	0.57664395196497	9.65708107932521e-06	0.000184342370051238
regulation of tumor necrosis factor superfamily cytokine production	BCL3	ENSG00000069399.15	chr19	0.400421190869434	0.224198429773898	0.57664395196497	9.65708107932521e-06	0.000184342370051238
inflammatory response	BCL3	ENSG00000069399.15	chr19	0.400421190869434	0.224198429773898	0.57664395196497	9.65708107932521e-06	0.000184342370051238
regulation of cell activation	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
inflammatory response	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
positive regulation of immune response	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
cell activation	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
regulation of tumor necrosis factor superfamily cytokine production	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
Osteoclast differentiation	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
positive regulation of cytokine production	FCGR3A	ENSG00000203747.12	chr1	0.399149516658079	0.0861459892933694	0.712153044022789	0.0125273151015174	0.0429166449480246
VEGFA-VEGFR2 signaling	TAL1	ENSG00000162367.11	chr1	0.398742882413957	0.167645703093105	0.62984006173481	0.000748082153341553	0.00514801027697392
cell activation	TAL1	ENSG00000162367.11	chr1	0.398742882413957	0.167645703093105	0.62984006173481	0.000748082153341553	0.00514801027697392
tube morphogenesis	TAL1	ENSG00000162367.11	chr1	0.398742882413957	0.167645703093105	0.62984006173481	0.000748082153341553	0.00514801027697392
enzyme-linked receptor protein signaling pathway	FGFR4	ENSG00000160867.15	chr5	0.39788917041221	0.143850310572061	0.651928030252359	0.00219272260280693	0.0114842631741546
Malignant pleural mesothelioma	FGFR4	ENSG00000160867.15	chr5	0.39788917041221	0.143850310572061	0.651928030252359	0.00219272260280693	0.0114842631741546
regulation of kinase activity	FGFR4	ENSG00000160867.15	chr5	0.39788917041221	0.143850310572061	0.651928030252359	0.00219272260280693	0.0114842631741546
regulation of MAPK cascade	FGFR4	ENSG00000160867.15	chr5	0.39788917041221	0.143850310572061	0.651928030252359	0.00219272260280693	0.0114842631741546
VEGFA-VEGFR2 signaling	PLAUR	ENSG00000011422.12	chr19	0.397554287454091	0.181200694777809	0.613907880130373	0.000333101004383304	0.00282727201984943
Hemostasis	PLAUR	ENSG00000011422.12	chr19	0.397554287454091	0.181200694777809	0.613907880130373	0.000333101004383304	0.00282727201984943
regulation of cell activation	PLAUR	ENSG00000011422.12	chr19	0.397554287454091	0.181200694777809	0.613907880130373	0.000333101004383304	0.00282727201984943
regulation of kinase activity	PLAUR	ENSG00000011422.12	chr19	0.397554287454091	0.181200694777809	0.613907880130373	0.000333101004383304	0.00282727201984943
positive regulation of immune response	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
cellular response to cytokine stimulus	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
positive regulation of cytokine production	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
regulation of tumor necrosis factor superfamily cytokine production	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
regulation of cell activation	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
cell activation	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
Osteoclast differentiation	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
negative regulation of immune system process	LILRA2	ENSG00000239998.6	chr19	0.396439390129992	0.123247583282488	0.669631196977496	0.00452205924725337	0.0198588983478023
negative regulation of cell population proliferation	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
negative regulation of immune system process	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
regulation of tumor necrosis factor superfamily cytokine production	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
regulation of kinase activity	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
regulation of cell activation	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
Osteoclast differentiation	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
cellular response to cytokine stimulus	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
regulation of MAPK cascade	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
positive regulation of immune response	LILRB4	ENSG00000186818.12	chr19	0.394540632247123	0.122941739118636	0.66613952537561	0.00448037278449812	0.0197161424767412
negative regulation of immune system process	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
positive regulation of cytokine production	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
cell activation	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
enzyme-linked receptor protein signaling pathway	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
inflammatory response	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
Hemostasis	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
regulation of tumor necrosis factor superfamily cytokine production	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
cellular response to cytokine stimulus	ZFP36	ENSG00000128016.7	chr19	0.394373082226209	0.129944774168059	0.658801390284359	0.00352839388527976	0.0164453534258701
negative regulation of immune system process	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
positive regulation of cytokine production	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
inflammatory response	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
Hemostasis	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
regulation of kinase activity	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
cellular response to cytokine stimulus	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
cell activation	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
regulation of cell activation	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
positive regulation of immune response	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
Osteoclast differentiation	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
positive regulation of cell migration	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
regulation of MAPK cascade	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
negative regulation of cell population proliferation	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
regulation of tumor necrosis factor superfamily cytokine production	TREM2	ENSG00000095970.17	chr6	0.39331630904671	0.148234901199725	0.638397716893694	0.00170302205982166	0.00942777590727968
positive regulation of cytokine production	HSP90AA1	ENSG00000080824.19	chr14	0.392608694021872	0.225250425315037	0.559966962728707	4.97645801134121e-06	0.000111855949246993
Malignant pleural mesothelioma	HSP90AA1	ENSG00000080824.19	chr14	0.392608694021872	0.225250425315037	0.559966962728707	4.97645801134121e-06	0.000111855949246993
VEGFA-VEGFR2 signaling	HSP90AA1	ENSG00000080824.19	chr14	0.392608694021872	0.225250425315037	0.559966962728707	4.97645801134121e-06	0.000111855949246993
cellular response to cytokine stimulus	HSP90AA1	ENSG00000080824.19	chr14	0.392608694021872	0.225250425315037	0.559966962728707	4.97645801134121e-06	0.000111855949246993
positive regulation of immune response	HSP90AA1	ENSG00000080824.19	chr14	0.392608694021872	0.225250425315037	0.559966962728707	4.97645801134121e-06	0.000111855949246993
regulation of kinase activity	HSP90AA1	ENSG00000080824.19	chr14	0.392608694021872	0.225250425315037	0.559966962728707	4.97645801134121e-06	0.000111855949246993
regulation of kinase activity	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
positive regulation of cell migration	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
VEGFA-VEGFR2 signaling	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
regulation of MAPK cascade	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
Malignant pleural mesothelioma	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
inflammatory response	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
cell activation	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
regulation of tumor necrosis factor superfamily cytokine production	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
tube morphogenesis	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
enzyme-linked receptor protein signaling pathway	EPHA2	ENSG00000142627.13	chr1	0.392312306304371	0.171912212069824	0.612712400538918	0.000507239919113308	0.00387200418341445
Osteoclast differentiation	TREML1	ENSG00000161911.11	chr6	0.390327619888516	0.113406010811694	0.667249228965339	0.00580965757660112	0.0238905112812217
positive regulation of cytokine production	TREML1	ENSG00000161911.11	chr6	0.390327619888516	0.113406010811694	0.667249228965339	0.00580965757660112	0.0238905112812217
