variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
in utero embryonic development	DVL1	ENSG00000107404.20	chr1	0.495075423560271	0.284022184728515	0.706128662392028	4.9846518784286e-06	0.000244447629429528
actin filament-based process	DVL1	ENSG00000107404.20	chr1	0.495075423560271	0.284022184728515	0.706128662392028	4.9846518784286e-06	0.000244447629429528
tube morphogenesis	DVL1	ENSG00000107404.20	chr1	0.495075423560271	0.284022184728515	0.706128662392028	4.9846518784286e-06	0.000244447629429528
regulation of kinase activity	DVL1	ENSG00000107404.20	chr1	0.495075423560271	0.284022184728515	0.706128662392028	4.9846518784286e-06	0.000244447629429528
positive regulation of protein localization	DVL1	ENSG00000107404.20	chr1	0.495075423560271	0.284022184728515	0.706128662392028	4.9846518784286e-06	0.000244447629429528
negative regulation of cell differentiation	TGFB1I1	ENSG00000140682.19	chr16	0.494732807948732	0.239970706531375	0.749494909366088	0.000150847487061188	0.00210993087671482
in utero embryonic development	TGFB1I1	ENSG00000140682.19	chr16	0.494732807948732	0.239970706531375	0.749494909366088	0.000150847487061188	0.00210993087671482
regulation of cytoskeleton organization	C15orf62	ENSG00000188277.10	chr15	0.494701610380794	0.22161115923001	0.767792061531578	0.000403479201268115	0.00405279427166124
positive regulation of cytokine production	FGR	ENSG00000000938.13	chr1	0.494393384623842	0.204367681092852	0.784419088154831	0.000865064174936827	0.00668986106495585
regulation of kinase activity	FGR	ENSG00000000938.13	chr1	0.494393384623842	0.204367681092852	0.784419088154831	0.000865064174936827	0.00668986106495585
protein phosphorylation	FGR	ENSG00000000938.13	chr1	0.494393384623842	0.204367681092852	0.784419088154831	0.000865064174936827	0.00668986106495585
positive regulation of immune response	FGR	ENSG00000000938.13	chr1	0.494393384623842	0.204367681092852	0.784419088154831	0.000865064174936827	0.00668986106495585
regulation of cytoskeleton organization	GAS2L1	ENSG00000185340.15	chr22	0.493342486575767	0.274115990863706	0.712568982287827	1.17164882192838e-05	0.000419633718217428
actin filament-based process	GAS2L1	ENSG00000185340.15	chr22	0.493342486575767	0.274115990863706	0.712568982287827	1.17164882192838e-05	0.000419633718217428
positive regulation of cytokine production	CCRL2	ENSG00000121797.10	chr3	0.493262548660868	0.137283411153295	0.849241686168442	0.00668987989411126	0.028140230928776
VEGFA-VEGFR2 signaling	CCRL2	ENSG00000121797.10	chr3	0.493262548660868	0.137283411153295	0.849241686168442	0.00668987989411126	0.028140230928776
cellular response to cytokine stimulus	CCRL2	ENSG00000121797.10	chr3	0.493262548660868	0.137283411153295	0.849241686168442	0.00668987989411126	0.028140230928776
regulation of cytoskeleton organization	SEMA6B	ENSG00000167680.17	chr19	0.493222348558348	0.300187120123454	0.686257576993242	6.86794710743303e-07	7.66992864761596e-05
negative regulation of cell differentiation	SEMA6B	ENSG00000167680.17	chr19	0.493222348558348	0.300187120123454	0.686257576993242	6.86794710743303e-07	7.66992864761596e-05
Cellular response to starvation	ITGA10	ENSG00000143127.13	chr1	0.493031872559882	0.208829612310372	0.777234132809393	0.000700363473637139	0.00578223110953207
Cellular responses to stress	RPS28	ENSG00000233927.5	chr19	0.492982459609819	0.27872025954698	0.707244659672658	7.48234300302659e-06	0.000318245356049935
Viral Infection Pathways	RPS28	ENSG00000233927.5	chr19	0.492982459609819	0.27872025954698	0.707244659672658	7.48234300302659e-06	0.000318245356049935
Cellular response to starvation	RPS28	ENSG00000233927.5	chr19	0.492982459609819	0.27872025954698	0.707244659672658	7.48234300302659e-06	0.000318245356049935
Viral Infection Pathways	RCC1	ENSG00000180198.17	chr1	0.490458638288592	0.230112795086843	0.750804481490342	0.000235419322224096	0.00284893536442351
positive regulation of cytokine production	GSDMD	ENSG00000104518.11	chr8	0.488887586558229	0.23334049172139	0.744434681395069	0.000188435176738429	0.00246179144643419
positive regulation of immune response	CMTM3	ENSG00000140931.20	chr16	0.48841769268147	0.304566920069287	0.672268465293653	2.49410415317754e-07	4.32785636135712e-05
in utero embryonic development	CMTM3	ENSG00000140931.20	chr16	0.48841769268147	0.304566920069287	0.672268465293653	2.49410415317754e-07	4.32785636135712e-05
Cellular response to starvation	CEBPA	ENSG00000245848.3	chr19	0.487231576880195	0.202807315953209	0.771655837807182	0.000815911302875384	0.00645762835305891
hemopoiesis	CEBPA	ENSG00000245848.3	chr19	0.487231576880195	0.202807315953209	0.771655837807182	0.000815911302875384	0.00645762835305891
in utero embryonic development	CEBPA	ENSG00000245848.3	chr19	0.487231576880195	0.202807315953209	0.771655837807182	0.000815911302875384	0.00645762835305891
cellular response to cytokine stimulus	CEBPA	ENSG00000245848.3	chr19	0.487231576880195	0.202807315953209	0.771655837807182	0.000815911302875384	0.00645762835305891
regulation of kinase activity	CEBPA	ENSG00000245848.3	chr19	0.487231576880195	0.202807315953209	0.771655837807182	0.000815911302875384	0.00645762835305891
negative regulation of cell differentiation	CEBPA	ENSG00000245848.3	chr19	0.487231576880195	0.202807315953209	0.771655837807182	0.000815911302875384	0.00645762835305891
regulation of cytoskeleton organization	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
cellular response to cytokine stimulus	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
IL-18 signaling pathway	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
in utero embryonic development	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
Cellular response to starvation	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
tube morphogenesis	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
VEGFA-VEGFR2 signaling	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
positive regulation of cell death	MMP2	ENSG00000087245.13	chr16	0.486209900208761	0.209456166793948	0.762963633623573	0.000598952717807714	0.00521802604217863
positive regulation of protein localization	GCK	ENSG00000106633.18	chr7	0.485879214403941	0.261263403471729	0.710495025336154	2.49296727880198e-05	0.00065115570746314
VEGFA-VEGFR2 signaling	GATA2	ENSG00000179348.12	chr3	0.485459095872228	0.154839144370623	0.816079047373834	0.00407042740692574	0.0196163343229452
in utero embryonic development	GATA2	ENSG00000179348.12	chr3	0.485459095872228	0.154839144370623	0.816079047373834	0.00407042740692574	0.0196163343229452
hemopoiesis	GATA2	ENSG00000179348.12	chr3	0.485459095872228	0.154839144370623	0.816079047373834	0.00407042740692574	0.0196163343229452
positive regulation of immune response	GATA2	ENSG00000179348.12	chr3	0.485459095872228	0.154839144370623	0.816079047373834	0.00407042740692574	0.0196163343229452
negative regulation of cell differentiation	GATA2	ENSG00000179348.12	chr3	0.485459095872228	0.154839144370623	0.816079047373834	0.00407042740692574	0.0196163343229452
tube morphogenesis	GATA2	ENSG00000179348.12	chr3	0.485459095872228	0.154839144370623	0.816079047373834	0.00407042740692574	0.0196163343229452
in utero embryonic development	TBX19	ENSG00000143178.13	chr1	0.485084351221756	0.195918655050666	0.774250047392846	0.00104338278167701	0.00758498103153516
hemopoiesis	CD151	ENSG00000177697.19	chr11	0.485064679143714	0.266753738034155	0.703375620253273	1.5034545694306e-05	0.000477035708237902
protein phosphorylation	MLKL	ENSG00000168404.13	chr16	0.484681615221017	0.101078929071558	0.868284301370476	0.0133576102540897	0.0460503126479715
apoptotic signaling pathway	MUC1	ENSG00000185499.16	chr1	0.484191289277487	0.180938329293086	0.787444249261889	0.00179753121178969	0.0110031873874895
positive regulation of immune response	CFI	ENSG00000205403.14	chr4	0.482775722592677	0.13228736562226	0.833264079563093	0.00701940856793895	0.0291100209704907
actin filament-based process	KLHL17	ENSG00000187961.14	chr1	0.482598117787767	0.212050015990762	0.753146219584771	0.000493586456422144	0.00465151940959154
positive regulation of protein localization	KCNJ11	ENSG00000187486.7	chr11	0.48187061296571	0.31477480160699	0.64896642432443	2.28956451873642e-08	9.84027077855717e-06
positive regulation of cell death	TNFRSF1B	ENSG00000028137.19	chr1	0.481851665326178	0.175694871731706	0.78800845892065	0.0020868257752545	0.0122051725723122
positive regulation of cytokine production	TNFRSF1B	ENSG00000028137.19	chr1	0.481851665326178	0.175694871731706	0.78800845892065	0.0020868257752545	0.0122051725723122
apoptotic signaling pathway	TNFRSF1B	ENSG00000028137.19	chr1	0.481851665326178	0.175694871731706	0.78800845892065	0.0020868257752545	0.0122051725723122
TYROBP causal network in microglia	TNFRSF1B	ENSG00000028137.19	chr1	0.481851665326178	0.175694871731706	0.78800845892065	0.0020868257752545	0.0122051725723122
cellular response to cytokine stimulus	TNFRSF1B	ENSG00000028137.19	chr1	0.481851665326178	0.175694871731706	0.78800845892065	0.0020868257752545	0.0122051725723122
negative regulation of cell differentiation	NKX2-2	ENSG00000125820.6	chr20	0.481297620218696	0.286474092742059	0.676121147695333	1.5577282550083e-06	0.000121293160787271
Cellular response to starvation	MTG1	ENSG00000148824.19	chr10	0.479354763507541	0.25366944123648	0.705040085778602	3.47008753952838e-05	0.000811273676856547
TYROBP causal network in microglia	RUNX3	ENSG00000020633.19	chr1	0.478715854873304	0.113493785224228	0.843937924522381	0.0102840630676086	0.0379658775040513
protein phosphorylation	RUNX3	ENSG00000020633.19	chr1	0.478715854873304	0.113493785224228	0.843937924522381	0.0102840630676086	0.0379658775040513
negative regulation of cell differentiation	RUNX3	ENSG00000020633.19	chr1	0.478715854873304	0.113493785224228	0.843937924522381	0.0102840630676086	0.0379658775040513
hemopoiesis	RUNX3	ENSG00000020633.19	chr1	0.478715854873304	0.113493785224228	0.843937924522381	0.0102840630676086	0.0379658775040513
positive regulation of cytokine production	SPN	ENSG00000197471.12	chr16	0.478374648578183	0.105000336140056	0.851748961016311	0.0121206392744797	0.0428375347196475
hemopoiesis	SPN	ENSG00000197471.12	chr16	0.478374648578183	0.105000336140056	0.851748961016311	0.0121206392744797	0.0428375347196475
Cellular response to starvation	INMT	ENSG00000241644.2	chr7	0.478227347164961	0.121465745413011	0.834988948916911	0.00869092867163684	0.0338635827884135
actin filament-based process	SH3BP1	ENSG00000100092.24	chr22	0.477362156093746	0.224666684910516	0.730057627276976	0.000226311971643601	0.00278626969949756
regulation of cytoskeleton organization	SH3BP1	ENSG00000100092.24	chr22	0.477362156093746	0.224666684910516	0.730057627276976	0.000226311971643601	0.00278626969949756
Cellular response to starvation	RPS6KA1	ENSG00000117676.14	chr1	0.476875656512237	0.28811443226628	0.665636880758194	9.09357883191532e-07	8.83891544483213e-05
protein phosphorylation	RPS6KA1	ENSG00000117676.14	chr1	0.476875656512237	0.28811443226628	0.665636880758194	9.09357883191532e-07	8.83891544483213e-05
Cellular responses to stress	RPS6KA1	ENSG00000117676.14	chr1	0.476875656512237	0.28811443226628	0.665636880758194	9.09357883191532e-07	8.83891544483213e-05
TYROBP causal network in microglia	RPS6KA1	ENSG00000117676.14	chr1	0.476875656512237	0.28811443226628	0.665636880758194	9.09357883191532e-07	8.83891544483213e-05
regulation of cytoskeleton organization	ADRA2C	ENSG00000184160.8	chr4	0.475725099472605	0.208438635767439	0.74301156317777	0.00050785590598113	0.00472632566570234
regulation of kinase activity	ADRA2C	ENSG00000184160.8	chr4	0.475725099472605	0.208438635767439	0.74301156317777	0.00050785590598113	0.00472632566570234
hemopoiesis	ADRA2C	ENSG00000184160.8	chr4	0.475725099472605	0.208438635767439	0.74301156317777	0.00050785590598113	0.00472632566570234
positive regulation of immune response	LIME1	ENSG00000203896.10	chr20	0.47434192768878	0.163038766671624	0.785645088705935	0.00287999963097871	0.0152699195387555
regulation of kinase activity	LIME1	ENSG00000203896.10	chr20	0.47434192768878	0.163038766671624	0.785645088705935	0.00287999963097871	0.0152699195387555
positive regulation of cytokine production	FURIN	ENSG00000140564.13	chr15	0.473611118100031	0.298753768729417	0.648468467470645	1.46595197499709e-07	3.30025347006091e-05
in utero embryonic development	FURIN	ENSG00000140564.13	chr15	0.473611118100031	0.298753768729417	0.648468467470645	1.46595197499709e-07	3.30025347006091e-05
Cellular response to starvation	FURIN	ENSG00000140564.13	chr15	0.473611118100031	0.298753768729417	0.648468467470645	1.46595197499709e-07	3.30025347006091e-05
Viral Infection Pathways	FURIN	ENSG00000140564.13	chr15	0.473611118100031	0.298753768729417	0.648468467470645	1.46595197499709e-07	3.30025347006091e-05
actin filament-based process	FURIN	ENSG00000140564.13	chr15	0.473611118100031	0.298753768729417	0.648468467470645	1.46595197499709e-07	3.30025347006091e-05
regulation of kinase activity	CARD10	ENSG00000100065.15	chr22	0.473389577391751	0.132908234247226	0.813870920536276	0.00650749035603438	0.0276177153602747
positive regulation of protein localization	CARD10	ENSG00000100065.15	chr22	0.473389577391751	0.132908234247226	0.813870920536276	0.00650749035603438	0.0276177153602747
positive regulation of protein localization	IER3	ENSG00000137331.12	chr6	0.473150060315191	0.10864286648263	0.837657254147751	0.0110409505976761	0.0399270276203062
IL-18 signaling pathway	IER3	ENSG00000137331.12	chr6	0.473150060315191	0.10864286648263	0.837657254147751	0.0110409505976761	0.0399270276203062
apoptotic signaling pathway	IER3	ENSG00000137331.12	chr6	0.473150060315191	0.10864286648263	0.837657254147751	0.0110409505976761	0.0399270276203062
Cellular response to starvation	ST6GALNAC6	ENSG00000160408.16	chr9	0.472035713918097	0.176445360862593	0.767626066973601	0.00179436931843944	0.0109933218330136
Viral Infection Pathways	HMG20B	ENSG00000064961.19	chr19	0.471566376818829	0.293685105591603	0.649447648046054	2.63924427776594e-07	4.32785636135712e-05
positive regulation of protein localization	HYAL2	ENSG00000068001.14	chr3	0.471491332449109	0.195850909679181	0.747131755219037	0.000830363697478076	0.00653554290861906
cellular response to cytokine stimulus	HYAL2	ENSG00000068001.14	chr3	0.471491332449109	0.195850909679181	0.747131755219037	0.000830363697478076	0.00653554290861906
positive regulation of cytokine production	HYAL2	ENSG00000068001.14	chr3	0.471491332449109	0.195850909679181	0.747131755219037	0.000830363697478076	0.00653554290861906
hemopoiesis	HYAL2	ENSG00000068001.14	chr3	0.471491332449109	0.195850909679181	0.747131755219037	0.000830363697478076	0.00653554290861906
regulation of kinase activity	HYAL2	ENSG00000068001.14	chr3	0.471491332449109	0.195850909679181	0.747131755219037	0.000830363697478076	0.00653554290861906
positive regulation of cell death	HYAL2	ENSG00000068001.14	chr3	0.471491332449109	0.195850909679181	0.747131755219037	0.000830363697478076	0.00653554290861906
regulation of cytoskeleton organization	RASIP1	ENSG00000105538.10	chr19	0.471484236954294	0.22388252014354	0.719085953765047	0.000201709227288717	0.00257823684677953
regulation of kinase activity	RASIP1	ENSG00000105538.10	chr19	0.471484236954294	0.22388252014354	0.719085953765047	0.000201709227288717	0.00257823684677953
tube morphogenesis	RASIP1	ENSG00000105538.10	chr19	0.471484236954294	0.22388252014354	0.719085953765047	0.000201709227288717	0.00257823684677953
positive regulation of cytokine production	ACKR1	ENSG00000213088.12	chr1	0.471157534961735	0.144552405751282	0.797762664172188	0.00476319568857109	0.0219910170738944
cellular response to cytokine stimulus	ACKR1	ENSG00000213088.12	chr1	0.471157534961735	0.144552405751282	0.797762664172188	0.00476319568857109	0.0219910170738944
Cellular response to starvation	PRX	ENSG00000105227.16	chr19	0.470854752298663	0.212183229157709	0.729526275439617	0.000378295154748507	0.00387390626700222
positive regulation of cell death	ID3	ENSG00000117318.9	chr1	0.470276371628591	0.215415379065879	0.725137364191304	0.000314584303499909	0.00344270769794692
in utero embryonic development	ID3	ENSG00000117318.9	chr1	0.470276371628591	0.215415379065879	0.725137364191304	0.000314584303499909	0.00344270769794692
negative regulation of cell differentiation	ID3	ENSG00000117318.9	chr1	0.470276371628591	0.215415379065879	0.725137364191304	0.000314584303499909	0.00344270769794692
regulation of cytoskeleton organization	CRYAB	ENSG00000109846.9	chr11	0.469357878378753	0.21565149105826	0.723064265699247	0.000303594700523676	0.00334707798391529
Cellular responses to stress	CRYAB	ENSG00000109846.9	chr11	0.469357878378753	0.21565149105826	0.723064265699247	0.000303594700523676	0.00334707798391529
positive regulation of protein localization	CRYAB	ENSG00000109846.9	chr11	0.469357878378753	0.21565149105826	0.723064265699247	0.000303594700523676	0.00334707798391529
tube morphogenesis	RAMP1	ENSG00000132329.11	chr2	0.469185939618506	0.229678062645953	0.708693816591059	0.000132113865517702	0.00194374580356595
positive regulation of cytokine production	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
positive regulation of protein localization	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
Cellular response to starvation	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
TYROBP causal network in microglia	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
Cellular responses to stress	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
cellular response to cytokine stimulus	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
hemopoiesis	TCIRG1	ENSG00000110719.10	chr11	0.468579977534448	0.158951083815318	0.778208871253578	0.00307511906504574	0.0160347109189499
hemopoiesis	CMTM7	ENSG00000153551.14	chr3	0.46806069249356	0.162941585951025	0.773179799036095	0.00269753831215049	0.0145527523321531
regulation of kinase activity	AXIN1	ENSG00000103126.15	chr16	0.467135373089994	0.283514380652747	0.65075636552724	7.65433329498219e-07	8.04158586094314e-05
in utero embryonic development	AXIN1	ENSG00000103126.15	chr16	0.467135373089994	0.283514380652747	0.65075636552724	7.65433329498219e-07	8.04158586094314e-05
actin filament-based process	AXIN1	ENSG00000103126.15	chr16	0.467135373089994	0.283514380652747	0.65075636552724	7.65433329498219e-07	8.04158586094314e-05
negative regulation of cell differentiation	AXIN1	ENSG00000103126.15	chr16	0.467135373089994	0.283514380652747	0.65075636552724	7.65433329498219e-07	8.04158586094314e-05
positive regulation of cell death	DEDD2	ENSG00000160570.14	chr19	0.466764337917312	0.200732384841882	0.732796290992743	0.000608815562578057	0.00526514092929548
apoptotic signaling pathway	DEDD2	ENSG00000160570.14	chr19	0.466764337917312	0.200732384841882	0.732796290992743	0.000608815562578057	0.00526514092929548
hemopoiesis	TAL1	ENSG00000162367.11	chr1	0.464852585874124	0.136026096777122	0.793679074971126	0.00566789114290259	0.0249573735112659
in utero embryonic development	TAL1	ENSG00000162367.11	chr1	0.464852585874124	0.136026096777122	0.793679074971126	0.00566789114290259	0.0249573735112659
regulation of cytoskeleton organization	TAL1	ENSG00000162367.11	chr1	0.464852585874124	0.136026096777122	0.793679074971126	0.00566789114290259	0.0249573735112659
tube morphogenesis	TAL1	ENSG00000162367.11	chr1	0.464852585874124	0.136026096777122	0.793679074971126	0.00566789114290259	0.0249573735112659
VEGFA-VEGFR2 signaling	TAL1	ENSG00000162367.11	chr1	0.464852585874124	0.136026096777122	0.793679074971126	0.00566789114290259	0.0249573735112659
actin filament-based process	ABI3	ENSG00000108798.9	chr17	0.46466903613384	0.182897949605073	0.746440122662608	0.00126646240722118	0.00859848555367062
actin filament-based process	MYO1F	ENSG00000142347.19	chr19	0.463173126673334	0.209596434304988	0.71674981904168	0.000361205260687333	0.00376136138937478
actin filament-based process	ITPKA	ENSG00000137825.11	chr15	0.463007346082179	0.242994229488956	0.683020462675402	4.08489756899791e-05	0.000908089376506227
cellular response to cytokine stimulus	SELPLG	ENSG00000110876.10	chr12	0.462813261798002	0.134455917272368	0.791170606323635	0.00581116715724241	0.0254152055262188
hemopoiesis	SELPLG	ENSG00000110876.10	chr12	0.462813261798002	0.134455917272368	0.791170606323635	0.00581116715724241	0.0254152055262188
positive regulation of immune response	LGALS9	ENSG00000168961.17	chr17	0.462676199811473	0.206420611081097	0.718931788541848	0.000421471971381533	0.00418325734863182
positive regulation of cell death	LGALS9	ENSG00000168961.17	chr17	0.462676199811473	0.206420611081097	0.718931788541848	0.000421471971381533	0.00418325734863182
positive regulation of cytokine production	LGALS9	ENSG00000168961.17	chr17	0.462676199811473	0.206420611081097	0.718931788541848	0.000421471971381533	0.00418325734863182
regulation of kinase activity	LGALS9	ENSG00000168961.17	chr17	0.462676199811473	0.206420611081097	0.718931788541848	0.000421471971381533	0.00418325734863182
cellular response to cytokine stimulus	LGALS9	ENSG00000168961.17	chr17	0.462676199811473	0.206420611081097	0.718931788541848	0.000421471971381533	0.00418325734863182
negative regulation of cell differentiation	SDHAF2	ENSG00000167985.7	chr11	0.462548272239998	0.279453925968092	0.645642618511903	9.09879189836771e-07	8.83891544483213e-05
IL-18 signaling pathway	PTMS	ENSG00000159335.18	chr12	0.461771553359465	0.298821067905696	0.624722038813233	3.92759501607683e-08	1.42833538751327e-05
VEGFA-VEGFR2 signaling	FUT1	ENSG00000174951.12	chr19	0.460765771126296	0.253708066684297	0.667823475568296	1.45950728002427e-05	0.000470458903467822
IL-18 signaling pathway	FUT1	ENSG00000174951.12	chr19	0.460765771126296	0.253708066684297	0.667823475568296	1.45950728002427e-05	0.000470458903467822
positive regulation of protein localization	SLC5A3	ENSG00000198743.7	chr21	0.459552009718784	0.122274575472266	0.796829443965301	0.00765489813069569	0.0310198343393306
cellular response to cytokine stimulus	NDUFA13	ENSG00000186010.19	chr19	0.45901742581512	0.161002680424921	0.757032171205319	0.00259243214023926	0.0141526039434232
apoptotic signaling pathway	NDUFA13	ENSG00000186010.19	chr19	0.45901742581512	0.161002680424921	0.757032171205319	0.00259243214023926	0.0141526039434232
negative regulation of cell differentiation	GPR137	ENSG00000173264.15	chr11	0.458734837649415	0.251065308993385	0.666404366305446	1.68219461331414e-05	0.000505024941137335
regulation of kinase activity	GRM4	ENSG00000124493.14	chr6	0.458415235733511	0.201335877936853	0.715494593530168	0.000495777719124954	0.00466596907123372
tube morphogenesis	EPHB4	ENSG00000196411.10	chr7	0.458334313901224	0.165473552429469	0.751195075372978	0.00221025971401565	0.0127121303827591
regulation of kinase activity	EPHB4	ENSG00000196411.10	chr7	0.458334313901224	0.165473552429469	0.751195075372978	0.00221025971401565	0.0127121303827591
Cellular response to starvation	EPHB4	ENSG00000196411.10	chr7	0.458334313901224	0.165473552429469	0.751195075372978	0.00221025971401565	0.0127121303827591
protein phosphorylation	EPHB4	ENSG00000196411.10	chr7	0.458334313901224	0.165473552429469	0.751195075372978	0.00221025971401565	0.0127121303827591
hemopoiesis	C5AR1	ENSG00000197405.8	chr19	0.45800257474767	0.137116310430453	0.778888839064887	0.00522361674827765	0.023519541695499
regulation of kinase activity	C5AR1	ENSG00000197405.8	chr19	0.45800257474767	0.137116310430453	0.778888839064887	0.00522361674827765	0.023519541695499
Cellular response to starvation	C5AR1	ENSG00000197405.8	chr19	0.45800257474767	0.137116310430453	0.778888839064887	0.00522361674827765	0.023519541695499
positive regulation of immune response	C5AR1	ENSG00000197405.8	chr19	0.45800257474767	0.137116310430453	0.778888839064887	0.00522361674827765	0.023519541695499
positive regulation of cytokine production	C5AR1	ENSG00000197405.8	chr19	0.45800257474767	0.137116310430453	0.778888839064887	0.00522361674827765	0.023519541695499
Cellular response to starvation	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
VEGFA-VEGFR2 signaling	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
positive regulation of protein localization	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
apoptotic signaling pathway	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
positive regulation of cytokine production	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
hemopoiesis	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
in utero embryonic development	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
regulation of cytoskeleton organization	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
tube morphogenesis	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
regulation of kinase activity	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
protein phosphorylation	EPHA2	ENSG00000142627.13	chr1	0.457673359368527	0.144356297788513	0.770990420948541	0.00426463048139186	0.0202834520850372
cellular response to cytokine stimulus	IL10RA	ENSG00000110324.11	chr11	0.456996180079523	0.130793298884088	0.783199061274958	0.00611270956052037	0.0264157707790556
TYROBP causal network in microglia	IL10RA	ENSG00000110324.11	chr11	0.456996180079523	0.130793298884088	0.783199061274958	0.00611270956052037	0.0264157707790556
VEGFA-VEGFR2 signaling	EPN1	ENSG00000063245.15	chr19	0.456439448422833	0.282611047600871	0.630267849244794	3.40344596920449e-07	5.19043808400294e-05
in utero embryonic development	EPN1	ENSG00000063245.15	chr19	0.456439448422833	0.282611047600871	0.630267849244794	3.40344596920449e-07	5.19043808400294e-05
apoptotic signaling pathway	HMOX1	ENSG00000100292.18	chr22	0.455306940271012	0.148028264742507	0.762585615799518	0.00374704928253706	0.018484785730227
positive regulation of cell death	HMOX1	ENSG00000100292.18	chr22	0.455306940271012	0.148028264742507	0.762585615799518	0.00374704928253706	0.018484785730227
IL-18 signaling pathway	HMOX1	ENSG00000100292.18	chr22	0.455306940271012	0.148028264742507	0.762585615799518	0.00374704928253706	0.018484785730227
tube morphogenesis	HMOX1	ENSG00000100292.18	chr22	0.455306940271012	0.148028264742507	0.762585615799518	0.00374704928253706	0.018484785730227
Cellular responses to stress	HMOX1	ENSG00000100292.18	chr22	0.455306940271012	0.148028264742507	0.762585615799518	0.00374704928253706	0.018484785730227
positive regulation of cytokine production	HMOX1	ENSG00000100292.18	chr22	0.455306940271012	0.148028264742507	0.762585615799518	0.00374704928253706	0.018484785730227
regulation of cytoskeleton organization	VASP	ENSG00000125753.14	chr19	0.455156046063971	0.279022312878451	0.63128977924949	5.15675964771066e-07	6.51120360956984e-05
tube morphogenesis	VASP	ENSG00000125753.14	chr19	0.455156046063971	0.279022312878451	0.63128977924949	5.15675964771066e-07	6.51120360956984e-05
actin filament-based process	VASP	ENSG00000125753.14	chr19	0.455156046063971	0.279022312878451	0.63128977924949	5.15675964771066e-07	6.51120360956984e-05
in utero embryonic development	VASP	ENSG00000125753.14	chr19	0.455156046063971	0.279022312878451	0.63128977924949	5.15675964771066e-07	6.51120360956984e-05
Cellular response to starvation	VASP	ENSG00000125753.14	chr19	0.455156046063971	0.279022312878451	0.63128977924949	5.15675964771066e-07	6.51120360956984e-05
positive regulation of cytokine production	ARID5A	ENSG00000196843.17	chr2	0.454784879517875	0.213792401257903	0.695777357777846	0.000229679861057176	0.0028033988548829
positive regulation of immune response	ARID5A	ENSG00000196843.17	chr2	0.454784879517875	0.213792401257903	0.695777357777846	0.000229679861057176	0.0028033988548829
hemopoiesis	BCL3	ENSG00000069399.15	chr19	0.454698626228432	0.203660284386186	0.705736968070679	0.000404135513909691	0.00405651379602346
