variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
synaptic signaling	KCNH5	ENSG00000140015.20	chr14	-0.432954793888571	-0.738221790412029	-0.127687797365114	0.00551394922041053	0.0245154676467343
inorganic ion transmembrane transport	KCNH5	ENSG00000140015.20	chr14	-0.432954793888571	-0.738221790412029	-0.127687797365114	0.00551394922041053	0.0245154676467343
organic acid catabolic process	BCKDHB	ENSG00000083123.15	chr6	-0.43124862247233	-0.651121229713007	-0.211376015231653	0.000129657336907899	0.00193368034633515
Valine, leucine and isoleucine degradation	BCKDHB	ENSG00000083123.15	chr6	-0.43124862247233	-0.651121229713007	-0.211376015231653	0.000129657336907899	0.00193368034633515
response to salt	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
brain development	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
cellular component morphogenesis	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
regulation of secretion	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
inorganic ion transmembrane transport	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
behavior	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
synaptic signaling	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
nucleobase-containing small molecule metabolic process	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
modulation of chemical synaptic transmission	LRRK2	ENSG00000188906.17	chr12	-0.430432757125275	-0.649534133294668	-0.211331380955882	0.000126466605215696	0.00190209529350394
microtubule-based transport	MYO5B	ENSG00000167306.20	chr18	-0.430214704130722	-0.726640546838297	-0.133788861423146	0.00451652992356832	0.0212042184395794
regulation of secretion	SNX4	ENSG00000114520.11	chr3	-0.429124556107634	-0.635535605864202	-0.222713506351067	5.04277701930871e-05	0.0010261363911744
regulation of secretion	TACR1	ENSG00000115353.11	chr2	-0.427689205410365	-0.753806857292576	-0.101571553528153	0.010243491911667	0.0378835582224702
modulation of chemical synaptic transmission	TACR1	ENSG00000115353.11	chr2	-0.427689205410365	-0.753806857292576	-0.101571553528153	0.010243491911667	0.0378835582224702
behavior	TACR1	ENSG00000115353.11	chr2	-0.427689205410365	-0.753806857292576	-0.101571553528153	0.010243491911667	0.0378835582224702
response to salt	TACR1	ENSG00000115353.11	chr2	-0.427689205410365	-0.753806857292576	-0.101571553528153	0.010243491911667	0.0378835582224702
Pyruvate metabolism and Citric Acid (TCA) cycle	AGL	ENSG00000162688.17	chr1	-0.427497098478672	-0.638890618818013	-0.216103578139331	7.99658894294205e-05	0.00141223987105753
nucleobase-containing small molecule metabolic process	UGGT2	ENSG00000102595.20	chr13	-0.426173791422792	-0.613332175746152	-0.239015407099432	9.25134807717987e-06	0.000359250768756171
inorganic ion transmembrane transport	GABRB2	ENSG00000145864.14	chr5	-0.424521429386271	-0.698443762414978	-0.150599096357563	0.00243866495494652	0.0135449661949923
synaptic signaling	GABRB2	ENSG00000145864.14	chr5	-0.424521429386271	-0.698443762414978	-0.150599096357563	0.00243866495494652	0.0135449661949923
inorganic ion transmembrane transport	GABRA4	ENSG00000109158.11	chr4	-0.423825823112012	-0.667588998274707	-0.180062647949317	0.000681392858013759	0.00569097537691961
synaptic signaling	GABRA4	ENSG00000109158.11	chr4	-0.423825823112012	-0.667588998274707	-0.180062647949317	0.000681392858013759	0.00569097537691961
regulation of secretion	SPX	ENSG00000134548.11	chr12	-0.423488653018928	-0.656291389567616	-0.190685916470239	0.000381625048369463	0.00389114885767369
monocarboxylic acid metabolic process	GDAP1	ENSG00000104381.14	chr8	-0.421214303350904	-0.614036638761442	-0.228391967940366	2.07787667990645e-05	0.000576519693509975
monocarboxylic acid metabolic process	MBTPS2	ENSG00000012174.12	chrX	-0.420816717151282	-0.648209795020962	-0.193423639281602	0.000302217227085088	0.00334087835677927
response to salt	P2RY1	ENSG00000169860.7	chr3	-0.420280856881861	-0.691407863673717	-0.149153850090004	0.00243337477118849	0.0135343350508888
regulation of secretion	P2RY1	ENSG00000169860.7	chr3	-0.420280856881861	-0.691407863673717	-0.149153850090004	0.00243337477118849	0.0135343350508888
modulation of chemical synaptic transmission	P2RY1	ENSG00000169860.7	chr3	-0.420280856881861	-0.691407863673717	-0.149153850090004	0.00243337477118849	0.0135343350508888
synaptic signaling	P2RY1	ENSG00000169860.7	chr3	-0.420280856881861	-0.691407863673717	-0.149153850090004	0.00243337477118849	0.0135343350508888
inorganic ion transmembrane transport	P2RY1	ENSG00000169860.7	chr3	-0.420280856881861	-0.691407863673717	-0.149153850090004	0.00243337477118849	0.0135343350508888
behavior	P2RY1	ENSG00000169860.7	chr3	-0.420280856881861	-0.691407863673717	-0.149153850090004	0.00243337477118849	0.0135343350508888
monocarboxylic acid metabolic process	HSD17B8	ENSG00000204228.4	chr6	-0.419662025856363	-0.705233837344225	-0.134090214368501	0.0040399835802337	0.0195426627279859
small molecule biosynthetic process	HSD17B8	ENSG00000204228.4	chr6	-0.419662025856363	-0.705233837344225	-0.134090214368501	0.0040399835802337	0.0195426627279859
Fatty acid metabolism	HSD17B8	ENSG00000204228.4	chr6	-0.419662025856363	-0.705233837344225	-0.134090214368501	0.0040399835802337	0.0195426627279859
nucleobase-containing small molecule metabolic process	HSD17B8	ENSG00000204228.4	chr6	-0.419662025856363	-0.705233837344225	-0.134090214368501	0.0040399835802337	0.0195426627279859
regulation of secretion	HSD17B8	ENSG00000204228.4	chr6	-0.419662025856363	-0.705233837344225	-0.134090214368501	0.0040399835802337	0.0195426627279859
response to salt	F7	ENSG00000057593.14	chr13	-0.418154853914713	-0.716893667029149	-0.119416040800277	0.00615710662090394	0.0265752413890081
response to salt	CARF	ENSG00000138380.18	chr2	-0.416726289395308	-0.61045508388544	-0.222997494905176	2.7621345539132e-05	0.00070534065975767
brain development	RGS7	ENSG00000182901.17	chr1	-0.416089166274395	-0.652287985355281	-0.179890347193509	0.000578877202826446	0.00510585532816385
nucleobase-containing small molecule metabolic process	TET1	ENSG00000138336.9	chr10	-0.41579548261674	-0.709953767710773	-0.121637197522706	0.00567336129340548	0.024965958183174
monocarboxylic acid metabolic process	OSBPL3	ENSG00000070882.13	chr7	-0.415785758203707	-0.593502964458242	-0.238068551949172	5.2716012183129e-06	0.000254678330545535
small molecule biosynthetic process	OSBPL3	ENSG00000070882.13	chr7	-0.415785758203707	-0.593502964458242	-0.238068551949172	5.2716012183129e-06	0.000254678330545535
small molecule biosynthetic process	CTH	ENSG00000116761.12	chr1	-0.415569044327246	-0.638683420912349	-0.192454667742143	0.000276355484395345	0.00313563986814334
dicarboxylic acid metabolic process	CTH	ENSG00000116761.12	chr1	-0.415569044327246	-0.638683420912349	-0.192454667742143	0.000276355484395345	0.00313563986814334
organic acid catabolic process	CTH	ENSG00000116761.12	chr1	-0.415569044327246	-0.638683420912349	-0.192454667742143	0.000276355484395345	0.00313563986814334
Amino acid metabolism	CTH	ENSG00000116761.12	chr1	-0.415569044327246	-0.638683420912349	-0.192454667742143	0.000276355484395345	0.00313563986814334
nucleobase-containing small molecule metabolic process	CTH	ENSG00000116761.12	chr1	-0.415569044327246	-0.638683420912349	-0.192454667742143	0.000276355484395345	0.00313563986814334
synaptic signaling	GABRA2	ENSG00000151834.16	chr4	-0.415243890256204	-0.615559239632066	-0.214928540880342	5.29894828939157e-05	0.00106151106763334
inorganic ion transmembrane transport	GABRA2	ENSG00000151834.16	chr4	-0.415243890256204	-0.615559239632066	-0.214928540880342	5.29894828939157e-05	0.00106151106763334
Pyruvate metabolism and Citric Acid (TCA) cycle	PDP1	ENSG00000164951.16	chr8	-0.414279859319354	-0.628214668425574	-0.200345050213134	0.000157376538969515	0.0021670596623346
microtubule-based transport	AQP4	ENSG00000171885.18	chr18	-0.413995666741656	-0.672628760391997	-0.155362573091314	0.00175017971598241	0.0107972157076027
inorganic ion transmembrane transport	AQP4	ENSG00000171885.18	chr18	-0.413995666741656	-0.672628760391997	-0.155362573091314	0.00175017971598241	0.0107972157076027
cilium assembly	EXOC8	ENSG00000116903.7	chr1	-0.413791061349142	-0.600482059636934	-0.227100063061349	1.5764143413935e-05	0.000488172152925414
synaptic signaling	KCNQ3	ENSG00000184156.17	chr8	-0.413759838183241	-0.597478449785475	-0.230041226581007	1.15362055695086e-05	0.000415274120792744
inorganic ion transmembrane transport	KCNQ3	ENSG00000184156.17	chr8	-0.413759838183241	-0.597478449785475	-0.230041226581007	1.15362055695086e-05	0.000415274120792744
synaptic signaling	KCNV1	ENSG00000164794.9	chr8	-0.413211380380798	-0.706377851508056	-0.120044909253541	0.00581128897423167	0.0254152055262188
inorganic ion transmembrane transport	KCNV1	ENSG00000164794.9	chr8	-0.413211380380798	-0.706377851508056	-0.120044909253541	0.00581128897423167	0.0254152055262188
cilium assembly	BICC1	ENSG00000122870.12	chr10	-0.408546226783797	-0.683104848301509	-0.133987605266085	0.00360399191741673	0.01798572039575
Pyruvate metabolism and Citric Acid (TCA) cycle	PPP1R2	ENSG00000184203.8	chr3	-0.407962289027883	-0.61031559022769	-0.205608987828076	8.40401370450308e-05	0.00144653065984183
Pyruvate metabolism and Citric Acid (TCA) cycle	NDUFA5	ENSG00000128609.16	chr7	-0.407702085082368	-0.566354964149461	-0.249049206015276	5.94410888752934e-07	6.91027019277284e-05
nucleobase-containing small molecule metabolic process	NDUFA5	ENSG00000128609.16	chr7	-0.407702085082368	-0.566354964149461	-0.249049206015276	5.94410888752934e-07	6.91027019277284e-05
small molecule biosynthetic process	MTR	ENSG00000116984.15	chr1	-0.407543097322898	-0.56815992186065	-0.246926272785145	8.16843007850718e-07	8.3951336089469e-05
organic acid catabolic process	MTR	ENSG00000116984.15	chr1	-0.407543097322898	-0.56815992186065	-0.246926272785145	8.16843007850718e-07	8.3951336089469e-05
dicarboxylic acid metabolic process	MTR	ENSG00000116984.15	chr1	-0.407543097322898	-0.56815992186065	-0.246926272785145	8.16843007850718e-07	8.3951336089469e-05
nucleobase-containing small molecule metabolic process	MTR	ENSG00000116984.15	chr1	-0.407543097322898	-0.56815992186065	-0.246926272785145	8.16843007850718e-07	8.3951336089469e-05
response to salt	MTR	ENSG00000116984.15	chr1	-0.407543097322898	-0.56815992186065	-0.246926272785145	8.16843007850718e-07	8.3951336089469e-05
cellular component morphogenesis	MTR	ENSG00000116984.15	chr1	-0.407543097322898	-0.56815992186065	-0.246926272785145	8.16843007850718e-07	8.3951336089469e-05
behavior	SCN1A	ENSG00000144285.22	chr2	-0.405550177123282	-0.650207464489834	-0.16089288975673	0.00119533118174786	0.00828662357995264
inorganic ion transmembrane transport	SCN1A	ENSG00000144285.22	chr2	-0.405550177123282	-0.650207464489834	-0.16089288975673	0.00119533118174786	0.00828662357995264
monocarboxylic acid metabolic process	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
synaptic signaling	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
regulation of secretion	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
modulation of chemical synaptic transmission	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
brain development	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
inorganic ion transmembrane transport	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
response to salt	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
behavior	PLCB1	ENSG00000182621.18	chr20	-0.405450173435685	-0.606661155544897	-0.204239191326473	8.47428761167958e-05	0.00145333520189179
modulation of chemical synaptic transmission	S100B	ENSG00000160307.10	chr21	-0.405423912456525	-0.612066571149983	-0.198781253763067	0.000129049823163065	0.00192867612425895
behavior	S100B	ENSG00000160307.10	chr21	-0.405423912456525	-0.612066571149983	-0.198781253763067	0.000129049823163065	0.00192867612425895
cellular component morphogenesis	S100B	ENSG00000160307.10	chr21	-0.405423912456525	-0.612066571149983	-0.198781253763067	0.000129049823163065	0.00192867612425895
modulation of chemical synaptic transmission	CHRDL1	ENSG00000101938.15	chrX	-0.40470061455334	-0.64924766622995	-0.16015356287673	0.00121767339695877	0.00839176957680576
synaptic signaling	CHRDL1	ENSG00000101938.15	chrX	-0.40470061455334	-0.64924766622995	-0.16015356287673	0.00121767339695877	0.00839176957680576
inorganic ion transmembrane transport	CALHM1	ENSG00000185933.7	chr10	-0.403786857649434	-0.688859759541342	-0.118713955757526	0.00557520003843636	0.0246948976093513
small molecule biosynthetic process	CYP7B1	ENSG00000172817.4	chr8	-0.403730798355233	-0.623603728379144	-0.183857868331322	0.000336373462114256	0.00361248787195995
cellular component morphogenesis	CYP7B1	ENSG00000172817.4	chr8	-0.403730798355233	-0.623603728379144	-0.183857868331322	0.000336373462114256	0.00361248787195995
monocarboxylic acid metabolic process	CYP7B1	ENSG00000172817.4	chr8	-0.403730798355233	-0.623603728379144	-0.183857868331322	0.000336373462114256	0.00361248787195995
nucleobase-containing small molecule metabolic process	NNT	ENSG00000112992.18	chr5	-0.403584440314877	-0.572221422876177	-0.234947457753578	3.22057198121177e-06	0.000191118713010571
Pyruvate metabolism and Citric Acid (TCA) cycle	NNT	ENSG00000112992.18	chr5	-0.403584440314877	-0.572221422876177	-0.234947457753578	3.22057198121177e-06	0.000191118713010571
inorganic ion transmembrane transport	NNT	ENSG00000112992.18	chr5	-0.403584440314877	-0.572221422876177	-0.234947457753578	3.22057198121177e-06	0.000191118713010571
synaptic signaling	CDH8	ENSG00000150394.14	chr16	-0.402876610110231	-0.628649290855091	-0.17710392936537	0.000491255282122525	0.00463571102218481
cellular component morphogenesis	CDH8	ENSG00000150394.14	chr16	-0.402876610110231	-0.628649290855091	-0.17710392936537	0.000491255282122525	0.00463571102218481
nucleobase-containing small molecule metabolic process	ST6GAL2	ENSG00000144057.15	chr2	-0.402808455916424	-0.637714539737719	-0.167902372095129	0.000806173699901312	0.00641276589214824
amide metabolic process	AARSD1	ENSG00000266967.7	chr17	-0.402648347915677	-0.665813966902082	-0.139482728929272	0.00276725594425203	0.0148262722774922
organic acid catabolic process	AARSD1	ENSG00000266967.7	chr17	-0.402648347915677	-0.665813966902082	-0.139482728929272	0.00276725594425203	0.0148262722774922
modulation of chemical synaptic transmission	PTN	ENSG00000105894.12	chr7	-0.401624976151084	-0.571101341104249	-0.232148611197918	3.99853019379078e-06	0.000218961983546466
cellular component morphogenesis	PTN	ENSG00000105894.12	chr7	-0.401624976151084	-0.571101341104249	-0.232148611197918	3.99853019379078e-06	0.000218961983546466
behavior	PTN	ENSG00000105894.12	chr7	-0.401624976151084	-0.571101341104249	-0.232148611197918	3.99853019379078e-06	0.000218961983546466
monocarboxylic acid metabolic process	MIGA1	ENSG00000180488.15	chr1	-0.401165561436914	-0.581391392181884	-0.220939730691943	1.45184757495298e-05	0.000470458903467822
microtubule-based transport	DYNLT3	ENSG00000165169.11	chrX	-0.398449239923109	-0.581763165057558	-0.21513531478866	2.28076920320092e-05	0.000610925537123546
amide metabolic process	SPCS1	ENSG00000114902.14	chr3	-0.397815537378006	-0.523186360244512	-0.272444714511499	8.62544370984996e-10	1.63817394811185e-06
regulation of secretion	CPE	ENSG00000109472.14	chr4	-0.397051802131013	-0.603417223015679	-0.190686381246348	0.000173267666934928	0.00231181121367647
amide metabolic process	CPE	ENSG00000109472.14	chr4	-0.397051802131013	-0.603417223015679	-0.190686381246348	0.000173267666934928	0.00231181121367647
cellular component morphogenesis	SEMA6D	ENSG00000137872.17	chr15	-0.394999094955064	-0.587656454997734	-0.202341734912393	6.37763377394792e-05	0.00119600729859885
brain development	SEMA6D	ENSG00000137872.17	chr15	-0.394999094955064	-0.587656454997734	-0.202341734912393	6.37763377394792e-05	0.00119600729859885
nucleobase-containing small molecule metabolic process	ALDH6A1	ENSG00000119711.13	chr14	-0.39410291457421	-0.572716166919308	-0.215489662229112	1.71910187498707e-05	0.000512227350692051
Valine, leucine and isoleucine degradation	ALDH6A1	ENSG00000119711.13	chr14	-0.39410291457421	-0.572716166919308	-0.215489662229112	1.71910187498707e-05	0.000512227350692051
organic acid catabolic process	ALDH6A1	ENSG00000119711.13	chr14	-0.39410291457421	-0.572716166919308	-0.215489662229112	1.71910187498707e-05	0.000512227350692051
Pyruvate metabolism and Citric Acid (TCA) cycle	ALDH6A1	ENSG00000119711.13	chr14	-0.39410291457421	-0.572716166919308	-0.215489662229112	1.71910187498707e-05	0.000512227350692051
brain development	DCLK1	ENSG00000133083.15	chr13	-0.393860654210844	-0.604684205585844	-0.183037102835844	0.000264950289715173	0.00304768042094914
cellular component morphogenesis	DCLK1	ENSG00000133083.15	chr13	-0.393860654210844	-0.604684205585844	-0.183037102835844	0.000264950289715173	0.00304768042094914
behavior	CNTNAP2	ENSG00000174469.23	chr7	-0.393554329858599	-0.595736031597562	-0.191372628119636	0.000145554096217501	0.00207060556334285
brain development	CNTNAP2	ENSG00000174469.23	chr7	-0.393554329858599	-0.595736031597562	-0.191372628119636	0.000145554096217501	0.00207060556334285
cellular component morphogenesis	CNTNAP2	ENSG00000174469.23	chr7	-0.393554329858599	-0.595736031597562	-0.191372628119636	0.000145554096217501	0.00207060556334285
brain development	CCDC14	ENSG00000175455.16	chr3	-0.393076331601579	-0.565448931253888	-0.22070373194927	8.98269513084481e-06	0.000357680675716707
organic acid catabolic process	ENOSF1	ENSG00000132199.20	chr18	-0.392905112571206	-0.675380428760839	-0.110429796381574	0.00648524102530159	0.0275473149324238
cellular component morphogenesis	NEUROD6	ENSG00000164600.7	chr7	-0.392183156576392	-0.68879257280031	-0.0955737403524738	0.00964068802845561	0.036355724091355
brain development	NEUROD6	ENSG00000164600.7	chr7	-0.392183156576392	-0.68879257280031	-0.0955737403524738	0.00964068802845561	0.036355724091355
response to salt	UFL1	ENSG00000014123.10	chr6	-0.388266145913534	-0.568644257369203	-0.207888034457866	2.72883104162773e-05	0.000698610300783503
modulation of chemical synaptic transmission	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
small molecule biosynthetic process	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
organic acid catabolic process	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
synaptic signaling	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
inorganic ion transmembrane transport	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
monocarboxylic acid metabolic process	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
dicarboxylic acid metabolic process	SLC38A1	ENSG00000111371.16	chr12	-0.387653748058331	-0.569525339274721	-0.205782156841941	3.25918937016583e-05	0.000778200047761987
cellular component morphogenesis	CRPPA	ENSG00000214960.11	chr7	-0.38758831968676	-0.601973406211553	-0.173203233161967	0.000414203734086376	0.00412780904419039
nucleobase-containing small molecule metabolic process	CRPPA	ENSG00000214960.11	chr7	-0.38758831968676	-0.601973406211553	-0.173203233161967	0.000414203734086376	0.00412780904419039
small molecule biosynthetic process	CRPPA	ENSG00000214960.11	chr7	-0.38758831968676	-0.601973406211553	-0.173203233161967	0.000414203734086376	0.00412780904419039
regulation of secretion	FFAR4	ENSG00000186188.11	chr10	-0.387408768797189	-0.69455220837223	-0.0802653292221476	0.013516548752839	0.046473990536125
modulation of chemical synaptic transmission	ARC	ENSG00000198576.4	chr8	-0.387213177295892	-0.658239121108193	-0.11618723348359	0.00518016843245342	0.023367257596475
cellular component morphogenesis	ARC	ENSG00000198576.4	chr8	-0.387213177295892	-0.658239121108193	-0.11618723348359	0.00518016843245342	0.023367257596475
behavior	ARC	ENSG00000198576.4	chr8	-0.387213177295892	-0.658239121108193	-0.11618723348359	0.00518016843245342	0.023367257596475
microtubule-based transport	DNAH6	ENSG00000115423.19	chr2	-0.38633141174678	-0.629271232580862	-0.143391590912698	0.00187509399602358	0.0113506010011108
cilium assembly	DNAH6	ENSG00000115423.19	chr2	-0.38633141174678	-0.629271232580862	-0.143391590912698	0.00187509399602358	0.0113506010011108
organic acid catabolic process	DARS1	ENSG00000115866.11	chr2	-0.386012399353184	-0.527237544560326	-0.244787254146043	1.13449760421859e-07	2.77423784838488e-05
amide metabolic process	DARS1	ENSG00000115866.11	chr2	-0.386012399353184	-0.527237544560326	-0.244787254146043	1.13449760421859e-07	2.77423784838488e-05
microtubule-based transport	KIF11	ENSG00000138160.7	chr10	-0.385899016389882	-0.685305499849842	-0.0864925329299227	0.0116182337115957	0.0414023640029049
small molecule biosynthetic process	HMGCLL1	ENSG00000146151.14	chr6	-0.385400560638891	-0.624598969916664	-0.146202151361119	0.00163254170842299	0.0102543574183186
organic acid catabolic process	HMGCLL1	ENSG00000146151.14	chr6	-0.385400560638891	-0.624598969916664	-0.146202151361119	0.00163254170842299	0.0102543574183186
Pyruvate metabolism and Citric Acid (TCA) cycle	HMGCLL1	ENSG00000146151.14	chr6	-0.385400560638891	-0.624598969916664	-0.146202151361119	0.00163254170842299	0.0102543574183186
monocarboxylic acid metabolic process	HMGCLL1	ENSG00000146151.14	chr6	-0.385400560638891	-0.624598969916664	-0.146202151361119	0.00163254170842299	0.0102543574183186
nucleobase-containing small molecule metabolic process	HMGCLL1	ENSG00000146151.14	chr6	-0.385400560638891	-0.624598969916664	-0.146202151361119	0.00163254170842299	0.0102543574183186
Valine, leucine and isoleucine degradation	HMGCLL1	ENSG00000146151.14	chr6	-0.385400560638891	-0.624598969916664	-0.146202151361119	0.00163254170842299	0.0102543574183186
cilium assembly	CEP83	ENSG00000173588.15	chr12	-0.385184366587503	-0.538987243539812	-0.231381489635194	1.12457982147691e-06	0.00010159181915928
synaptic signaling	INSYN2A	ENSG00000188916.9	chr10	-0.383009232290011	-0.616813988910365	-0.149204475669658	0.00136352348102138	0.00907454536801755
cellular component morphogenesis	EMB	ENSG00000170571.12	chr5	-0.380857562203505	-0.661566736180934	-0.100148388226075	0.00791426027987259	0.0317712860315406
amide metabolic process	TRHDE	ENSG00000072657.10	chr12	-0.380424850621138	-0.616750311506374	-0.144099389735901	0.00164851366782437	0.0103270843997659
cilium assembly	ACTR2	ENSG00000138071.14	chr2	-0.379360426089606	-0.550246983358543	-0.20847386882067	1.52910389899076e-05	0.000479773982790767
microtubule-based transport	ACTR2	ENSG00000138071.14	chr2	-0.379360426089606	-0.550246983358543	-0.20847386882067	1.52910389899076e-05	0.000479773982790767
Valine, leucine and isoleucine degradation	PCCB	ENSG00000114054.14	chr3	-0.378875878526847	-0.553750712202986	-0.204001044850707	2.421865015885e-05	0.000639651983618193
organic acid catabolic process	PCCB	ENSG00000114054.14	chr3	-0.378875878526847	-0.553750712202986	-0.204001044850707	2.421865015885e-05	0.000639651983618193
Pyruvate metabolism and Citric Acid (TCA) cycle	PCCB	ENSG00000114054.14	chr3	-0.378875878526847	-0.553750712202986	-0.204001044850707	2.421865015885e-05	0.000639651983618193
monocarboxylic acid metabolic process	PCCB	ENSG00000114054.14	chr3	-0.378875878526847	-0.553750712202986	-0.204001044850707	2.421865015885e-05	0.000639651983618193
Fatty acid metabolism	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
behavior	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
synaptic signaling	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
nucleobase-containing small molecule metabolic process	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
amide metabolic process	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
monocarboxylic acid metabolic process	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
inorganic ion transmembrane transport	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
brain development	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
small molecule biosynthetic process	PPT1	ENSG00000131238.18	chr1	-0.378811569467693	-0.522403698039577	-0.23521944089581	3.00699420516606e-07	4.73868875687446e-05
inorganic ion transmembrane transport	ATP6AP2	ENSG00000182220.15	chrX	-0.376682574715234	-0.557565807841744	-0.195799341588725	4.90028767417804e-05	0.00101827981759105
regulation of secretion	ATP6AP2	ENSG00000182220.15	chrX	-0.376682574715234	-0.557565807841744	-0.195799341588725	4.90028767417804e-05	0.00101827981759105
amide metabolic process	ATP6AP2	ENSG00000182220.15	chrX	-0.376682574715234	-0.557565807841744	-0.195799341588725	4.90028767417804e-05	0.00101827981759105
cellular component morphogenesis	SCG2	ENSG00000171951.5	chr2	-0.376647875626613	-0.624181070310192	-0.129114680943034	0.00291903007202885	0.0153962824513147
nucleobase-containing small molecule metabolic process	OPA1	ENSG00000198836.11	chr3	-0.375249236198956	-0.526352010571361	-0.22414646182655	1.37608312412484e-06	0.000112325695225963
microtubule-based transport	OPA1	ENSG00000198836.11	chr3	-0.375249236198956	-0.526352010571361	-0.22414646182655	1.37608312412484e-06	0.000112325695225963
behavior	CRHBP	ENSG00000145708.11	chr5	-0.375201484846927	-0.673509946812414	-0.0768930228814391	0.0137812634791177	0.0472010770162586
regulation of secretion	CRHBP	ENSG00000145708.11	chr5	-0.375201484846927	-0.673509946812414	-0.0768930228814391	0.0137812634791177	0.0472010770162586
synaptic signaling	CRHBP	ENSG00000145708.11	chr5	-0.375201484846927	-0.673509946812414	-0.0768930228814391	0.0137812634791177	0.0472010770162586
response to salt	CRHBP	ENSG00000145708.11	chr5	-0.375201484846927	-0.673509946812414	-0.0768930228814391	0.0137812634791177	0.0472010770162586
amide metabolic process	AASDHPPT	ENSG00000149313.11	chr11	-0.374634562054576	-0.55543649328963	-0.193832630819522	5.3373164406451e-05	0.0010661853391221
dicarboxylic acid metabolic process	AASDHPPT	ENSG00000149313.11	chr11	-0.374634562054576	-0.55543649328963	-0.193832630819522	5.3373164406451e-05	0.0010661853391221
organic acid catabolic process	AASDHPPT	ENSG00000149313.11	chr11	-0.374634562054576	-0.55543649328963	-0.193832630819522	5.3373164406451e-05	0.0010661853391221
