variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
regulation of transmembrane transport	NETO1	ENSG00000166342.19	chr18	0.443172850171388	0.252128342857807	0.634217357484969	6.31156148810852e-06	0.000596779177238954
regulation of system process	NETO1	ENSG00000166342.19	chr18	0.443172850171388	0.252128342857807	0.634217357484969	6.31156148810852e-06	0.000596779177238954
modulation of chemical synaptic transmission	NETO1	ENSG00000166342.19	chr18	0.443172850171388	0.252128342857807	0.634217357484969	6.31156148810852e-06	0.000596779177238954
Neuronal System	NETO1	ENSG00000166342.19	chr18	0.443172850171388	0.252128342857807	0.634217357484969	6.31156148810852e-06	0.000596779177238954
behavior	NETO1	ENSG00000166342.19	chr18	0.443172850171388	0.252128342857807	0.634217357484969	6.31156148810852e-06	0.000596779177238954
positive regulation of cellular component biogenesis	CUX2	ENSG00000111249.14	chr12	0.442777365120695	0.20043007921052	0.685124651030871	0.000359940249499783	0.00635745025984485
regulation of nervous system development	CUX2	ENSG00000111249.14	chr12	0.442777365120695	0.20043007921052	0.685124651030871	0.000359940249499783	0.00635745025984485
regulation of system process	CUX2	ENSG00000111249.14	chr12	0.442777365120695	0.20043007921052	0.685124651030871	0.000359940249499783	0.00635745025984485
modulation of chemical synaptic transmission	CUX2	ENSG00000111249.14	chr12	0.442777365120695	0.20043007921052	0.685124651030871	0.000359940249499783	0.00635745025984485
behavior	CUX2	ENSG00000111249.14	chr12	0.442777365120695	0.20043007921052	0.685124651030871	0.000359940249499783	0.00635745025984485
Neuronal System	CUX2	ENSG00000111249.14	chr12	0.442777365120695	0.20043007921052	0.685124651030871	0.000359940249499783	0.00635745025984485
cellular response to organonitrogen compound	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
blood circulation	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
serotonin receptor signaling pathway	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
actin filament-based movement	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
Neuronal System	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
modulation of chemical synaptic transmission	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
regulation of anatomical structure size	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
regulation of system process	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
positive regulation of cellular component biogenesis	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
behavior	TACR1	ENSG00000115353.11	chr2	0.442627826308259	0.167189831881135	0.718065820735383	0.00167887525969273	0.0165818160224387
regulation of transmembrane transport	HK2	ENSG00000159399.10	chr2	0.438085328663077	0.149744389798694	0.72642626752746	0.00296134798212466	0.0236624216509713
inorganic ion transmembrane transport	HK2	ENSG00000159399.10	chr2	0.438085328663077	0.149744389798694	0.72642626752746	0.00296134798212466	0.0236624216509713
inorganic ion transmembrane transport	GABRA4	ENSG00000109158.11	chr4	0.437213778239403	0.232058192760261	0.642369363718544	3.26842655555817e-05	0.00161519490722932
Neuronal System	GABRA4	ENSG00000109158.11	chr4	0.437213778239403	0.232058192760261	0.642369363718544	3.26842655555817e-05	0.00161519490722932
synaptic signaling	GABRA4	ENSG00000109158.11	chr4	0.437213778239403	0.232058192760261	0.642369363718544	3.26842655555817e-05	0.00161519490722932
serotonin receptor signaling pathway	GABRA4	ENSG00000109158.11	chr4	0.437213778239403	0.232058192760261	0.642369363718544	3.26842655555817e-05	0.00161519490722932
regulation of nervous system development	HLTF	ENSG00000071794.16	chr3	0.43438792211739	0.154940336880021	0.713835507354758	0.0023665401515448	0.0204787303046735
Signaling by Receptor Tyrosine Kinases	COL11A1	ENSG00000060718.22	chr1	0.431969357310108	0.263014873721118	0.600923840899099	6.75874216091934e-07	0.000153012526636591
Neuronal System	PTPN3	ENSG00000070159.14	chr9	0.429959782961173	0.246367953859428	0.613551612062918	5.16042769055593e-06	0.000535226890095912
regulation of transmembrane transport	PTPN3	ENSG00000070159.14	chr9	0.429959782961173	0.246367953859428	0.613551612062918	5.16042769055593e-06	0.000535226890095912
Signaling by Receptor Tyrosine Kinases	PTPN3	ENSG00000070159.14	chr9	0.429959782961173	0.246367953859428	0.613551612062918	5.16042769055593e-06	0.000535226890095912
regulation of nervous system development	HAPLN1	ENSG00000145681.11	chr5	0.426968751065594	0.120155129203415	0.733782372927773	0.00645907424225481	0.0397263876747181
Axon guidance	COL5A2	ENSG00000204262.14	chr2	0.424326177086999	0.222688219601402	0.625964134572596	4.08683531749599e-05	0.00185187173508133
cellular response to organonitrogen compound	COL5A2	ENSG00000204262.14	chr2	0.424326177086999	0.222688219601402	0.625964134572596	4.08683531749599e-05	0.00185187173508133
regulation of anatomical structure size	COL5A2	ENSG00000204262.14	chr2	0.424326177086999	0.222688219601402	0.625964134572596	4.08683531749599e-05	0.00185187173508133
Signaling by Receptor Tyrosine Kinases	COL5A2	ENSG00000204262.14	chr2	0.424326177086999	0.222688219601402	0.625964134572596	4.08683531749599e-05	0.00185187173508133
Neuronal System	GRIP1	ENSG00000155974.13	chr12	0.422825312848567	0.226034794787813	0.61961583090932	2.82061290788522e-05	0.00145915207190163
regulation of nervous system development	GRIP1	ENSG00000155974.13	chr12	0.422825312848567	0.226034794787813	0.61961583090932	2.82061290788522e-05	0.00145915207190163
synaptic signaling	DLGAP2	ENSG00000198010.13	chr8	0.419305176035098	0.242573775310409	0.596036576759787	3.89832985444416e-06	0.000449512295329931
regulation of system process	DLGAP2	ENSG00000198010.13	chr8	0.419305176035098	0.242573775310409	0.596036576759787	3.89832985444416e-06	0.000449512295329931
modulation of chemical synaptic transmission	DLGAP2	ENSG00000198010.13	chr8	0.419305176035098	0.242573775310409	0.596036576759787	3.89832985444416e-06	0.000449512295329931
inorganic ion transmembrane transport	KCNA4	ENSG00000182255.7	chr11	0.418581404819376	0.15725841533458	0.679904394304171	0.0017378344613387	0.0169167509712881
Neuronal System	KCNA4	ENSG00000182255.7	chr11	0.418581404819376	0.15725841533458	0.679904394304171	0.0017378344613387	0.0169167509712881
regulation of transmembrane transport	KCNA4	ENSG00000182255.7	chr11	0.418581404819376	0.15725841533458	0.679904394304171	0.0017378344613387	0.0169167509712881
serotonin receptor signaling pathway	CHML	ENSG00000203668.3	chr1	0.416296715459804	0.183669945910859	0.648923485008749	0.000473409500613578	0.00756974853123154
Neuronal System	RGS7BP	ENSG00000186479.5	chr5	0.414624654430241	0.109052772818258	0.720196536042225	0.00790916957971092	0.0455324540367241
positive regulation of cellular component biogenesis	PCDH8	ENSG00000136099.13	chr13	0.411149525257029	0.151239585932646	0.671059464581412	0.00198044566639605	0.0181686034194664
modulation of chemical synaptic transmission	PCDH8	ENSG00000136099.13	chr13	0.411149525257029	0.151239585932646	0.671059464581412	0.00198044566639605	0.0181686034194664
synaptic signaling	PCDH8	ENSG00000136099.13	chr13	0.411149525257029	0.151239585932646	0.671059464581412	0.00198044566639605	0.0181686034194664
cell morphogenesis	CDH12	ENSG00000154162.15	chr5	0.410184359584877	0.164661260150866	0.655707459018888	0.00109371815716852	0.0126733697901316
cell junction organization	CDH12	ENSG00000154162.15	chr5	0.410184359584877	0.164661260150866	0.655707459018888	0.00109371815716852	0.0126733697901316
regulation of nervous system development	TESPA1	ENSG00000135426.16	chr12	0.406878101994955	0.203499636660262	0.610256567329649	9.51129126262844e-05	0.00310111825236458
inorganic ion transmembrane transport	HTR3B	ENSG00000149305.7	chr11	0.403931875801451	0.158519416345123	0.64934433525778	0.00129390603293794	0.0142039235798443
cellular response to organonitrogen compound	HTR3B	ENSG00000149305.7	chr11	0.403931875801451	0.158519416345123	0.64934433525778	0.00129390603293794	0.0142039235798443
synaptic signaling	HTR3B	ENSG00000149305.7	chr11	0.403931875801451	0.158519416345123	0.64934433525778	0.00129390603293794	0.0142039235798443
Neuronal System	HTR3B	ENSG00000149305.7	chr11	0.403931875801451	0.158519416345123	0.64934433525778	0.00129390603293794	0.0142039235798443
serotonin receptor signaling pathway	HTR3B	ENSG00000149305.7	chr11	0.403931875801451	0.158519416345123	0.64934433525778	0.00129390603293794	0.0142039235798443
cellular response to organonitrogen compound	GPR22	ENSG00000172209.6	chr7	0.403437020962402	0.151550165636881	0.655323876287923	0.0017391978877647	0.0169175965227424
serotonin receptor signaling pathway	GPR22	ENSG00000172209.6	chr7	0.403437020962402	0.151550165636881	0.655323876287923	0.0017391978877647	0.0169175965227424
regulation of anatomical structure size	DPP4	ENSG00000197635.11	chr2	0.402471150676105	0.121093332550906	0.683848968801303	0.00512853449275565	0.0340215176383318
cell morphogenesis	DPP4	ENSG00000197635.11	chr2	0.402471150676105	0.121093332550906	0.683848968801303	0.00512853449275565	0.0340215176383318
behavior	DPP4	ENSG00000197635.11	chr2	0.402471150676105	0.121093332550906	0.683848968801303	0.00512853449275565	0.0340215176383318
inorganic ion transmembrane transport	LRRC55	ENSG00000183908.7	chr11	0.401948047999946	0.135938355722653	0.667957740277239	0.00312063780218633	0.0243917843457264
regulation of transmembrane transport	LRRC55	ENSG00000183908.7	chr11	0.401948047999946	0.135938355722653	0.667957740277239	0.00312063780218633	0.0243917843457264
regulation of anatomical structure size	EMX1	ENSG00000135638.14	chr2	0.398044403061418	0.198494091178972	0.597594714943864	9.96722809331292e-05	0.0031745349420635
forebrain development	EMX1	ENSG00000135638.14	chr2	0.398044403061418	0.198494091178972	0.597594714943864	9.96722809331292e-05	0.0031745349420635
cell morphogenesis	EMX1	ENSG00000135638.14	chr2	0.398044403061418	0.198494091178972	0.597594714943864	9.96722809331292e-05	0.0031745349420635
Axon guidance	TRPC5	ENSG00000072315.4	chrX	0.394840591970981	0.167847956886755	0.621833227055206	0.000677718832311845	0.00939597868883568
Neuronal System	TRPC5	ENSG00000072315.4	chrX	0.394840591970981	0.167847956886755	0.621833227055206	0.000677718832311845	0.00939597868883568
regulation of nervous system development	TRPC5	ENSG00000072315.4	chrX	0.394840591970981	0.167847956886755	0.621833227055206	0.000677718832311845	0.00939597868883568
inorganic ion transmembrane transport	TRPC5	ENSG00000072315.4	chrX	0.394840591970981	0.167847956886755	0.621833227055206	0.000677718832311845	0.00939597868883568
regulation of anatomical structure size	TRPC5	ENSG00000072315.4	chrX	0.394840591970981	0.167847956886755	0.621833227055206	0.000677718832311845	0.00939597868883568
regulation of transmembrane transport	PXDN	ENSG00000130508.11	chr2	0.394615269693639	0.199349164156154	0.589881375231124	8.08508286554524e-05	0.00282440222369528
actin filament-based movement	MYO5B	ENSG00000167306.20	chr18	0.393262152850728	0.14327533390222	0.643248971799236	0.00209690452402299	0.0189341877739104
cellular response to organonitrogen compound	ACVR1C	ENSG00000123612.16	chr2	0.392716748174166	0.189301988467582	0.59613150788075	0.000164668500880681	0.00412513171670523
behavior	TBR1	ENSG00000136535.15	chr2	0.392660441266565	0.174024716449864	0.611296166083266	0.000451895747576106	0.00738510086340094
regulation of anatomical structure size	TBR1	ENSG00000136535.15	chr2	0.392660441266565	0.174024716449864	0.611296166083266	0.000451895747576106	0.00738510086340094
regulation of nervous system development	TBR1	ENSG00000136535.15	chr2	0.392660441266565	0.174024716449864	0.611296166083266	0.000451895747576106	0.00738510086340094
modulation of chemical synaptic transmission	TBR1	ENSG00000136535.15	chr2	0.392660441266565	0.174024716449864	0.611296166083266	0.000451895747576106	0.00738510086340094
forebrain development	TBR1	ENSG00000136535.15	chr2	0.392660441266565	0.174024716449864	0.611296166083266	0.000451895747576106	0.00738510086340094
cellular response to organonitrogen compound	HTR1E	ENSG00000168830.8	chr6	0.390395590360974	0.134773813494777	0.646017367227171	0.0028165795632982	0.0230378015837707
serotonin receptor signaling pathway	HTR1E	ENSG00000168830.8	chr6	0.390395590360974	0.134773813494777	0.646017367227171	0.0028165795632982	0.0230378015837707
synaptic signaling	HTR1E	ENSG00000168830.8	chr6	0.390395590360974	0.134773813494777	0.646017367227171	0.0028165795632982	0.0230378015837707
forebrain development	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
cell morphogenesis	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
regulation of nervous system development	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
behavior	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
modulation of chemical synaptic transmission	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
cell junction organization	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
regulation of anatomical structure size	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
positive regulation of cellular component biogenesis	DKK1	ENSG00000107984.10	chr10	0.387184906856828	0.118781358702351	0.655588455011305	0.00476443203160502	0.0325033799353572
serotonin receptor signaling pathway	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
regulation of nervous system development	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
positive regulation of cellular component biogenesis	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
Signaling by Receptor Tyrosine Kinases	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
cell morphogenesis	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
blood circulation	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
regulation of anatomical structure size	VEGFA	ENSG00000112715.25	chr6	0.385923068380157	0.11125354643865	0.660592590321664	0.00596635904790219	0.0376930380295754
cellular response to organonitrogen compound	GPLD1	ENSG00000112293.15	chr6	0.38401538960739	0.213162571793909	0.554868207420871	1.20021444679085e-05	0.000905459654193331
Axon guidance	NTN4	ENSG00000074527.13	chr12	0.382436322943378	0.194327475886463	0.570545170000293	7.33171905370348e-05	0.00268697083562472
regulation of nervous system development	ARHGAP24	ENSG00000138639.18	chr4	0.378668443484498	0.213323584721304	0.544013302247693	8.23184672222355e-06	0.000727229989706276
regulation of anatomical structure size	ARHGAP24	ENSG00000138639.18	chr4	0.378668443484498	0.213323584721304	0.544013302247693	8.23184672222355e-06	0.000727229989706276
positive regulation of cellular component biogenesis	CNTNAP2	ENSG00000174469.23	chr7	0.378377494395354	0.208525226798045	0.548229761992664	1.42948117763866e-05	0.00100367977932916
cell morphogenesis	CNTNAP2	ENSG00000174469.23	chr7	0.378377494395354	0.208525226798045	0.548229761992664	1.42948117763866e-05	0.00100367977932916
modulation of chemical synaptic transmission	CNTNAP2	ENSG00000174469.23	chr7	0.378377494395354	0.208525226798045	0.548229761992664	1.42948117763866e-05	0.00100367977932916
forebrain development	CNTNAP2	ENSG00000174469.23	chr7	0.378377494395354	0.208525226798045	0.548229761992664	1.42948117763866e-05	0.00100367977932916
behavior	CNTNAP2	ENSG00000174469.23	chr7	0.378377494395354	0.208525226798045	0.548229761992664	1.42948117763866e-05	0.00100367977932916
regulation of transmembrane transport	PRKG2	ENSG00000138669.10	chr4	0.377573195020774	0.164562363737483	0.590584026304065	0.000535177722578214	0.00819912624738816
regulation of transmembrane transport	KCTD16	ENSG00000183775.11	chr5	0.377386273043395	0.199261983100921	0.555510562985868	3.62837958432451e-05	0.00174445110659236
actin filament-based movement	MYO1B	ENSG00000128641.19	chr2	0.374949968021161	0.174234874853469	0.575665061188853	0.000265208866092855	0.00533540049332619
behavior	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
blood circulation	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
Axon guidance	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
inorganic ion transmembrane transport	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
regulation of transmembrane transport	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
Neuronal System	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
actin filament-based movement	SCN1A	ENSG00000144285.22	chr2	0.373836329253713	0.168110948709957	0.579561709797469	0.000387060629147054	0.00667844392115897
blood circulation	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
cellular response to organonitrogen compound	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
serotonin receptor signaling pathway	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
Neuronal System	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
actin filament-based movement	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
regulation of system process	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
regulation of transmembrane transport	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
inorganic ion transmembrane transport	ATP1A1	ENSG00000163399.16	chr1	0.372993393756642	0.163670076208515	0.582316711304768	0.000500331772301868	0.0078324564310788
positive regulation of cellular component biogenesis	IL1RAP	ENSG00000196083.10	chr3	0.372342071726442	0.171717648473646	0.572966494979239	0.000290492184094161	0.0056026823606047
Neuronal System	IL1RAP	ENSG00000196083.10	chr3	0.372342071726442	0.171717648473646	0.572966494979239	0.000290492184094161	0.0056026823606047
cell junction organization	IL1RAP	ENSG00000196083.10	chr3	0.372342071726442	0.171717648473646	0.572966494979239	0.000290492184094161	0.0056026823606047
regulation of nervous system development	IL1RAP	ENSG00000196083.10	chr3	0.372342071726442	0.171717648473646	0.572966494979239	0.000290492184094161	0.0056026823606047
synaptic signaling	IL1RAP	ENSG00000196083.10	chr3	0.372342071726442	0.171717648473646	0.572966494979239	0.000290492184094161	0.0056026823606047
cell morphogenesis	EMB	ENSG00000170571.12	chr5	0.368764698129258	0.132039118703619	0.605490277554898	0.0023163882911122	0.0202050031567309
Axon guidance	CAP2	ENSG00000112186.12	chr6	0.366091952107217	0.161831448306901	0.570352455907533	0.000464126035795315	0.00746337819238657
cell junction organization	CAP2	ENSG00000112186.12	chr6	0.366091952107217	0.161831448306901	0.570352455907533	0.000464126035795315	0.00746337819238657
cell morphogenesis	CAP2	ENSG00000112186.12	chr6	0.366091952107217	0.161831448306901	0.570352455907533	0.000464126035795315	0.00746337819238657
second-messenger-mediated signaling	CAP2	ENSG00000112186.12	chr6	0.366091952107217	0.161831448306901	0.570352455907533	0.000464126035795315	0.00746337819238657
cell morphogenesis	UNC5D	ENSG00000156687.11	chr8	0.363624675140025	0.18614222757795	0.541107122702099	6.45452598470951e-05	0.00248084636455264
Axon guidance	UNC5D	ENSG00000156687.11	chr8	0.363624675140025	0.18614222757795	0.541107122702099	6.45452598470951e-05	0.00248084636455264
Neuronal System	ANO3	ENSG00000134343.14	chr11	0.361892287222851	0.111147163251235	0.612637411194467	0.00474368949925718	0.0324245046246695
inorganic ion transmembrane transport	ANO3	ENSG00000134343.14	chr11	0.361892287222851	0.111147163251235	0.612637411194467	0.00474368949925718	0.0324245046246695
regulation of anatomical structure size	MTBP	ENSG00000172167.8	chr8	0.361456945646608	0.0970463665148469	0.625867524778369	0.00745798172102453	0.04374547342816
cell morphogenesis	CDH13	ENSG00000140945.17	chr16	0.357936551225776	0.10833225581181	0.607540846639742	0.00501672695336949	0.033566761389501
cell junction organization	CDH13	ENSG00000140945.17	chr16	0.357936551225776	0.10833225581181	0.607540846639742	0.00501672695336949	0.033566761389501
regulation of anatomical structure size	CDH13	ENSG00000140945.17	chr16	0.357936551225776	0.10833225581181	0.607540846639742	0.00501672695336949	0.033566761389501
actin filament-based movement	TRPV6	ENSG00000165125.22	chr7	0.353413861016626	0.192857210824956	0.513970511208296	1.79940136161998e-05	0.00113426264497138
inorganic ion transmembrane transport	TRPV6	ENSG00000165125.22	chr7	0.353413861016626	0.192857210824956	0.513970511208296	1.79940136161998e-05	0.00113426264497138
regulation of anatomical structure size	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
regulation of nervous system development	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
cellular response to organonitrogen compound	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
modulation of chemical synaptic transmission	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
inorganic ion transmembrane transport	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
serotonin receptor signaling pathway	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
behavior	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
regulation of system process	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
cell junction organization	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
synaptic signaling	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
second-messenger-mediated signaling	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
positive regulation of cellular component biogenesis	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
cell morphogenesis	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
Neuronal System	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
forebrain development	LRRK2	ENSG00000188906.17	chr12	0.353085276755763	0.167965243916753	0.538205309594773	0.000196947445587729	0.00453618369804228
cellular response to organonitrogen compound	THRB	ENSG00000151090.20	chr3	0.352709504138016	0.214887287830296	0.490531720445736	6.59854312203587e-07	0.000153012526636591
serotonin receptor signaling pathway	THRB	ENSG00000151090.20	chr3	0.352709504138016	0.214887287830296	0.490531720445736	6.59854312203587e-07	0.000153012526636591
regulation of system process	THRB	ENSG00000151090.20	chr3	0.352709504138016	0.214887287830296	0.490531720445736	6.59854312203587e-07	0.000153012526636591
behavior	THRB	ENSG00000151090.20	chr3	0.352709504138016	0.214887287830296	0.490531720445736	6.59854312203587e-07	0.000153012526636591
cell morphogenesis	SEMA5B	ENSG00000082684.16	chr3	0.348197687042044	0.170802912846964	0.525592461237123	0.000128158098316687	0.00358514064778219
regulation of anatomical structure size	SEMA5B	ENSG00000082684.16	chr3	0.348197687042044	0.170802912846964	0.525592461237123	0.000128158098316687	0.00358514064778219
regulation of nervous system development	SEMA5B	ENSG00000082684.16	chr3	0.348197687042044	0.170802912846964	0.525592461237123	0.000128158098316687	0.00358514064778219
Axon guidance	SEMA5B	ENSG00000082684.16	chr3	0.348197687042044	0.170802912846964	0.525592461237123	0.000128158098316687	0.00358514064778219
positive regulation of cellular component biogenesis	ABCA1	ENSG00000165029.17	chr9	0.346868936764232	0.176121646627806	0.517616226900658	7.42596011378065e-05	0.00269366732209082
serotonin receptor signaling pathway	ABCA1	ENSG00000165029.17	chr9	0.346868936764232	0.176121646627806	0.517616226900658	7.42596011378065e-05	0.00269366732209082
regulation of anatomical structure size	ABCA1	ENSG00000165029.17	chr9	0.346868936764232	0.176121646627806	0.517616226900658	7.42596011378065e-05	0.00269366732209082
cellular response to organonitrogen compound	ESRRG	ENSG00000196482.18	chr1	0.346544608604657	0.148390202495316	0.544699014713998	0.00063393123269544	0.00902715529449741
cellular response to organonitrogen compound	ZFP36L2	ENSG00000152518.8	chr2	0.346077788994438	0.149739513420489	0.542416064568387	0.00057452709805959	0.00856566419957056
regulation of anatomical structure size	ZFP36L2	ENSG00000152518.8	chr2	0.346077788994438	0.149739513420489	0.542416064568387	0.00057452709805959	0.00856566419957056
regulation of anatomical structure size	NEB	ENSG00000183091.20	chr2	0.344250895116331	0.109808647296353	0.578693142936309	0.00406909809476965	0.0293849380234817
cell morphogenesis	NEB	ENSG00000183091.20	chr2	0.344250895116331	0.109808647296353	0.578693142936309	0.00406909809476965	0.0293849380234817
actin filament-based movement	NEB	ENSG00000183091.20	chr2	0.344250895116331	0.109808647296353	0.578693142936309	0.00406909809476965	0.0293849380234817
Neuronal System	GLRA3	ENSG00000145451.13	chr4	0.34293519209709	0.102349345274243	0.583521038919937	0.00528318946387271	0.0346807936785478
inorganic ion transmembrane transport	GLRA3	ENSG00000145451.13	chr4	0.34293519209709	0.102349345274243	0.583521038919937	0.00528318946387271	0.0346807936785478
serotonin receptor signaling pathway	GLRA3	ENSG00000145451.13	chr4	0.34293519209709	0.102349345274243	0.583521038919937	0.00528318946387271	0.0346807936785478
regulation of transmembrane transport	GLRA3	ENSG00000145451.13	chr4	0.34293519209709	0.102349345274243	0.583521038919937	0.00528318946387271	0.0346807936785478
synaptic signaling	GLRA3	ENSG00000145451.13	chr4	0.34293519209709	0.102349345274243	0.583521038919937	0.00528318946387271	0.0346807936785478
Neuronal System	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
behavior	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
inorganic ion transmembrane transport	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
actin filament-based movement	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
regulation of nervous system development	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
modulation of chemical synaptic transmission	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
